benchmark,task_type,gov_config,seed,adversarial_fraction,screening_strength,p,completion_rate,efficiency,fidelity,capability_ratio,safety_score,gov_audit_rate,gov_circuit_breaker_enabled,gov_circuit_breaker_sensitivity,gov_min_stake,gov_bandwidth_cap,gov_confirmation_gates,capability
message_routing_v1,routing,light_screen_0.1,6,0.2,0.1,0.19000000000000003,0.0,1.0,0.3,0.0,0.0,0.15,False,,1.0,85,0,0.19
message_routing_v1,routing,tight_screen_0.1,7,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11499999999999999
message_routing_v1,routing,moderate_screen_0.1,7,0.2,0.1,0.12333333333333335,0.0,0.3333333333333333,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.12333333333333332
message_routing_v1,routing,light_screen_0.1,7,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,8,0.2,0.1,0.9250000000000002,1.0,0.25,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9249999999999999
message_routing_v1,routing,moderate_screen_0.1,8,0.2,0.1,0.9333333333333335,1.0,0.3333333333333333,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9333333333333332
message_routing_v1,routing,light_screen_0.1,8,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,9,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11499999999999999
message_routing_v1,routing,moderate_screen_0.1,9,0.2,0.1,0.13,0.0,0.4,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.13
message_routing_v1,routing,light_screen_0.1,9,0.2,0.1,0.19000000000000003,0.0,1.0,0.3,0.0,0.0,0.15,False,,1.0,85,0,0.19
message_routing_v1,routing,tight_screen_0.1,10,0.2,0.1,0.11727272727272728,0.0,0.2727272727272727,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11727272727272726
message_routing_v1,routing,moderate_screen_0.1,10,0.2,0.1,0.1275,0.0,0.375,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.1275
message_routing_v1,routing,light_screen_0.1,10,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,11,0.2,0.1,0.11000000000000001,0.0,0.2,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11
message_routing_v1,routing,moderate_screen_0.1,11,0.2,0.1,0.9333333333333335,1.0,0.3333333333333333,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9333333333333332
message_routing_v1,routing,light_screen_0.1,11,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,12,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11499999999999999
message_routing_v1,routing,moderate_screen_0.1,12,0.2,0.1,0.9333333333333335,1.0,0.3333333333333333,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9333333333333332
message_routing_v1,routing,light_screen_0.1,12,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,13,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11499999999999999
message_routing_v1,routing,moderate_screen_0.1,13,0.2,0.1,0.13,0.0,0.4,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.13
message_routing_v1,routing,light_screen_0.1,13,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,14,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11499999999999999
message_routing_v1,routing,moderate_screen_0.1,14,0.2,0.1,0.12333333333333335,0.0,0.3333333333333333,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.12333333333333332
message_routing_v1,routing,light_screen_0.1,14,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,15,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11499999999999999
message_routing_v1,routing,moderate_screen_0.1,15,0.2,0.1,0.9400000000000002,1.0,0.4,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.94
message_routing_v1,routing,light_screen_0.1,15,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,16,0.2,0.1,0.9250000000000002,1.0,0.25,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9249999999999999
message_routing_v1,routing,moderate_screen_0.1,16,0.2,0.1,0.12333333333333335,0.0,0.3333333333333333,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.12333333333333332
message_routing_v1,routing,light_screen_0.1,16,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
