benchmark,task_type,gov_config,seed,adversarial_fraction,screening_strength,p,completion_rate,efficiency,fidelity,capability_ratio,safety_score,gov_audit_rate,gov_circuit_breaker_enabled,gov_circuit_breaker_sensitivity,gov_min_stake,gov_bandwidth_cap,gov_confirmation_gates,capability
distributed_allocation_v1,coordination,light_screen_0.6,23,0.2,0.6,0.9852021943204223,0.9815027429005281,1.0,0.9815027429005281,0.9815027429005281,0.19630054858010562,0.15,False,,1.0,85,0,0.9833524686104752
distributed_allocation_v1,coordination,tight_screen_0.6,24,0.2,0.6,0.7270844680532971,0.8588555850666213,0.2,0.8588555850666213,0.8588555850666213,0.17177111701332426,0.8,True,0.6,6.0,30,2,0.7929700265599592
distributed_allocation_v1,coordination,moderate_screen_0.6,24,0.2,0.6,0.7358467954980243,0.8573084943725304,0.25,0.8573084943725304,0.8573084943725304,0.1714616988745061,0.5,True,0.4,4.0,50,1,0.7965776449352774
distributed_allocation_v1,coordination,light_screen_0.6,24,0.2,0.6,0.9869352555222848,0.983669069402856,1.0,0.983669069402856,0.983669069402856,0.1967338138805712,0.15,False,,1.0,85,0,0.9853021624625704
distributed_allocation_v1,coordination,tight_screen_0.6,25,0.2,0.6,0.7730898042632116,0.9163622553290145,0.2,0.9163622553290145,0.9163622553290145,0.18327245106580292,0.8,True,0.6,6.0,30,2,0.844726029796113
distributed_allocation_v1,coordination,moderate_screen_0.6,25,0.2,0.6,0.8020190417316093,0.9400238021645115,0.25,0.9400238021645115,0.9400238021645115,0.18800476043290232,0.5,True,0.4,4.0,50,1,0.8710214219480604
distributed_allocation_v1,coordination,light_screen_0.6,25,0.2,0.6,0.9907724937665414,0.9884656172081769,1.0,0.9884656172081769,0.9884656172081769,0.1976931234416354,0.15,False,,1.0,85,0,0.9896190554873591
distributed_allocation_v1,coordination,tight_screen_0.6,26,0.2,0.6,0.7622903361488452,0.9028629201860565,0.2,0.9028629201860565,0.9028629201860565,0.18057258403721133,0.8,True,0.6,6.0,30,2,0.8325766281674508
distributed_allocation_v1,coordination,moderate_screen_0.6,26,0.2,0.6,0.7792359953359426,0.9115449941699282,0.25,0.9115449941699282,0.9115449941699282,0.18230899883398566,0.5,True,0.4,4.0,50,1,0.8453904947529353
distributed_allocation_v1,coordination,light_screen_0.6,26,0.2,0.6,0.9893159096424087,0.9866448870530108,1.0,0.9866448870530108,0.9866448870530108,0.19732897741060218,0.15,False,,1.0,85,0,0.9879803983477097
distributed_allocation_v1,coordination,tight_screen_0.6,27,0.2,0.6,0.6973710180507968,0.821713772563496,0.2,0.821713772563496,0.821713772563496,0.1643427545126992,0.8,True,0.6,6.0,30,2,0.7595423953071464
distributed_allocation_v1,coordination,moderate_screen_0.6,27,0.2,0.6,0.7902263236705278,0.9252829045881596,0.25,0.9252829045881596,0.9252829045881596,0.18505658091763194,0.5,True,0.4,4.0,50,1,0.8577546141293436
distributed_allocation_v1,coordination,light_screen_0.6,27,0.2,0.6,0.9828495415257914,0.9785619269072392,1.0,0.9785619269072392,0.9785619269072392,0.19571238538144786,0.15,False,,1.0,85,0,0.9807057342165152
distributed_allocation_v1,coordination,tight_screen_0.6,28,0.2,0.6,0.7512857214070164,0.8891071517587705,0.2,0.8891071517587705,0.8891071517587705,0.17782143035175413,0.8,True,0.6,6.0,30,2,0.8201964365828934
distributed_allocation_v1,coordination,moderate_screen_0.6,28,0.2,0.6,0.7878207652205022,0.9222759565256277,0.25,0.9222759565256277,0.9222759565256277,0.18445519130512555,0.5,True,0.4,4.0,50,1,0.8550483608730649
