mode,detection,write_pref,side_defender_error,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy,side_teardown,side_active,side_teardown_count,side_sweep_count,discovered_fraction,side_writes,sanctioned_writes,ungoverned_fraction,side_cache_corruption,side_entries,evader_fraction,population_attention,chosen_attention,substrate_gap,mean_side_value,side_host_users
revocation,0.05,0.7,0.0,42,5,False,0.3058739377741228,0.37062260142543857,0.6,0.68,0.5333333333333333,False,True,0,0,0.4,13,23,0.3611111111111111,0.125,54,0.0,0.065,0.0075,-0.0575,0.0,"[1, 3, 0, 0]"
revocation,0.05,0.7,0.0,42,6,False,0.35351259618773495,0.4279669510690789,0.5,0.6666666666666666,0.52,False,True,0,0,0.5,20,29,0.40816326530612246,0.275,74,0.0,0.065,0.008,-0.057,0.0,"[1, 4, 0, 0]"
revocation,0.05,0.7,0.0,42,7,False,0.3767415899979441,0.44597521330180917,0.3,0.631578947368421,0.5084745762711864,False,True,0,0,0.5,16,26,0.38095238095238093,0.375,90,0.0,0.065,0.008,-0.057,0.0,"[1, 4, 0, 0]"
revocation,0.05,0.7,0.0,42,8,False,0.36737762106988664,0.4204189099763569,0.25,0.6428571428571429,0.4925373134328358,False,True,0,0,0.5,17,32,0.3469387755102041,0.325,107,0.0,0.065,0.008,-0.057,0.0,"[1, 4, 0, 0]"
revocation,0.05,0.7,0.0,42,9,False,0.3460689300881293,0.39656418248226766,0.15,0.6304347826086957,0.4714285714285714,False,True,0,0,0.5,17,24,0.4146341463414634,0.4,124,0.0,0.065,0.008,-0.057,0.0,"[1, 4, 0, 0]"
revocation,0.05,0.7,0.0,42,10,False,0.32026598328038264,0.38492313686170077,0.1,0.6170212765957447,0.4657534246575342,False,True,0,0,0.7,17,34,0.3333333333333333,0.425,141,0.0,0.065,0.008571428571428572,-0.05642857142857143,0.0,"[1, 6, 0, 0]"
revocation,0.05,0.7,0.0,42,11,False,0.30359234460314416,0.3761923526462756,0.1,0.6538461538461539,0.4430379746835443,False,True,0,0,0.8,21,19,0.525,0.475,162,0.0,0.065,0.00875,-0.05625,0.0,"[1, 7, 0, 0]"
revocation,0.05,0.7,0.0,42,12,False,0.3089442584523581,0.3821442644847067,0.05,0.6363636363636364,0.4457831325301205,True,True,1,0,0.4,22,18,0.55,0.25,78,0.0,0.065,0.0625,-0.0025000000000000022,0.0,"[2, 0, 1, 1]"
revocation,0.05,0.7,0.0,42,13,False,0.24777962241069715,0.29910819836353003,0.05,0.6551724137931034,0.4318181818181818,True,True,2,0,0.4,16,22,0.42105263157894735,0.42857142857142855,91,0.0,0.065,0.025,-0.04,0.0,"[2, 0, 2, 0]"
revocation,0.05,0.7,0.0,42,14,False,0.20369185966516573,0.23683114877264755,0.0,0.6290322580645161,0.44086021505376344,True,True,3,0,0.3,22,24,0.4782608695652174,0.65,106,0.0,0.065,0.0,-0.065,0.0,"[3, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,15,False,0.17598318046316003,0.25887336157948565,0.0,0.6363636363636364,0.43,False,True,3,0,0.5,11,34,0.24444444444444444,0.7,117,0.0,0.065,0.0,-0.065,0.0,"[5, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,16,False,0.16948738534737,0.2816550211846143,0.0,0.6266666666666667,0.43119266055045874,False,True,3,0,0.6,14,22,0.3888888888888889,0.4,131,0.0,0.065,0.0,-0.065,0.0,"[6, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,17,False,0.15568696758195608,0.2612412658884607,0.0,0.625,0.4224137931034483,False,True,3,0,0.6,15,23,0.39473684210526316,0.35,146,0.0,0.065,0.0,-0.065,0.0,"[6, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,18,False,0.14176522568646707,0.23968094941634555,0.0,0.6341463414634146,0.4083333333333333,False,True,3,0,0.6,14,33,0.2978723404255319,0.6,160,0.0,0.065,0.0,-0.065,0.0,"[6, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,19,False,0.14918106212199314,0.25476071206225914,0.0,0.6436781609195402,0.40476190476190477,False,True,3,0,0.6,22,21,0.5116279069767442,0.5,182,0.0,0.065,0.0,-0.065,0.0,"[6, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,20,False,0.1476000823057806,0.2535705340466944,0.0,0.6304347826086957,0.40458015267175573,False,True,3,0,0.7,20,24,0.45454545454545453,0.3,202,0.0,0.065,0.0,-0.065,0.0,"[7, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,21,False,0.13212863315790688,0.2276779005350208,0.0,0.6262626262626263,0.4057971014492754,False,True,3,0,1.0,29,13,0.6904761904761905,0.5,231,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,22,False,0.16159647486843015,0.2332584254012656,0.0,0.6153846153846154,0.4166666666666667,False,True,3,0,1.0,32,13,0.7111111111111111,0.6,263,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,23,False,0.1961973561513226,0.2499438190509492,0.0,0.6090909090909091,0.423841059602649,False,True,3,0,1.0,22,16,0.5789473684210527,0.5,285,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,24,False,0.20964801711349196,0.2499578642882119,0.0,0.6160714285714286,0.4155844155844156,False,True,3,0,1.0,29,14,0.6744186046511628,0.55,314,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,25,False,0.225986012835119,0.25621839821615894,0.0,0.6260869565217392,0.4025157232704403,False,True,3,0,1.0,37,11,0.7708333333333334,0.6,351,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,26,False,0.24448950962633922,0.2671637986621192,0.0,0.6218487394957983,0.4024390243902439,False,True,3,0,1.0,31,13,0.7045454545454546,0.55,382,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,27,False,0.25211713221975446,0.26912284899658945,0.0,0.616,0.41317365269461076,False,True,3,0,1.0,33,9,0.7857142857142857,0.5,415,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,28,False,0.25158784916481586,0.2643421367474421,0.0,0.627906976744186,0.3942857142857143,False,True,3,0,1.0,24,18,0.5714285714285714,0.45,439,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,29,False,0.24494088687361187,0.2545066025605816,0.0,0.6343283582089553,0.39106145251396646,False,True,3,0,1.0,32,14,0.6956521739130435,0.55,471,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,30,False,0.2524556651552089,0.25962995192043625,0.0,0.635036496350365,0.3879781420765027,False,True,3,0,1.0,34,15,0.6938775510204082,0.5,505,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,31,False,0.2518417488664067,0.2572224639403272,0.0,0.6388888888888888,0.38421052631578945,False,True,3,0,1.0,29,11,0.725,0.55,534,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,32,False,0.257631311649805,0.2616668479552454,0.0,0.6418918918918919,0.37755102040816324,False,True,3,0,1.0,37,10,0.7872340425531915,0.6,571,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,33,False,0.2682234837373538,0.27125013596643405,0.0,0.6428571428571429,0.3781094527363184,False,True,3,0,1.0,31,8,0.7948717948717948,0.4,602,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,34,False,0.2511676128030153,0.2534376019748255,0.0,0.6496815286624203,0.37073170731707317,False,True,3,0,1.0,30,16,0.6521739130434783,0.55,632,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,35,False,0.2571257096022615,0.2588282014811192,0.0,0.6481481481481481,0.37142857142857144,False,True,3,0,1.0,31,11,0.7380952380952381,0.45,663,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,36,False,0.24909428220169613,0.2503711511108394,0.0,0.6568047337278107,0.3623853211009174,False,True,3,0,1.0,22,15,0.5945945945945946,0.75,685,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,37,False,0.2805707116512721,0.2815283633331296,0.0,0.6477272727272727,0.3705357142857143,False,True,3,0,1.0,25,8,0.7575757575757576,0.5,710,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,38,False,0.2729280337384541,0.2736462724998472,0.0,0.6388888888888888,0.37554585152838427,False,True,3,0,1.0,20,17,0.5405405405405406,0.8,730,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,42,39,False,0.3046960253038406,0.3052347043748854,0.0,0.6417112299465241,0.37446808510638296,False,True,3,0,1.0,31,6,0.8378378378378378,0.55,761,0.0,0.065,0.0,-0.065,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.0,43,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.065,0.2,0.135,0.0,"[0, 0, 0, 1]"
revocation,0.05,0.7,0.0,43,1,False,0.0,0.0,0.09090909090909091,0.09090909090909091,0.8518518518518519,False,True,0,0,0.1,0,50,0.0,0.0,0,0.0,0.065,0.2,0.135,0.0,"[0, 0, 0, 1]"
revocation,0.05,0.7,0.0,43,2,False,0.022727272727272728,0.022727272727272728,0.29411764705882354,0.29411764705882354,0.7575757575757576,False,True,0,0,0.2,0,36,0.0,0.0,0,0.0,0.065,0.10500000000000001,0.04000000000000001,0.0,"[0, 1, 0, 1]"
revocation,0.05,0.7,0.0,43,3,False,0.09057486631016043,0.09057486631016043,0.4,0.42857142857142855,0.6341463414634146,False,True,0,0,0.3,2,37,0.05128205128205128,0.0,2,0.0,0.065,0.07333333333333333,0.008333333333333331,0.0,"[0, 2, 0, 1]"
revocation,0.05,0.7,0.0,43,4,False,0.15364543544690606,0.16793114973262033,0.35,0.4583333333333333,0.5869565217391305,False,True,0,0,0.5,9,33,0.21428571428571427,0.18181818181818182,11,0.0,0.065,0.124,0.059,0.0,"[0, 2, 0, 3]"
revocation,0.05,0.7,0.0,43,5,False,0.196727583078686,0.21344836229946523,0.25,0.5,0.5272727272727272,True,True,1,0,0.3,11,26,0.2972972972972973,0.15,20,0.0,0.065,0.023333333333333334,-0.04166666666666667,0.0,"[0, 2, 1, 0]"
revocation,0.05,0.7,0.0,43,6,False,0.20647425873758593,0.22258627172459894,0.25,0.5,0.5172413793103449,False,True,1,0,0.3,10,33,0.23255813953488372,0.2857142857142857,30,0.0,0.065,0.023333333333333334,-0.04166666666666667,0.0,"[0, 2, 1, 0]"
revocation,0.05,0.7,0.0,43,7,False,0.2307485511960466,0.3231897037934492,0.2,0.5384615384615384,0.4927536231884058,False,True,1,0,0.4,12,26,0.3157894736842105,0.30434782608695654,42,0.0,0.065,0.030000000000000002,-0.035,0.0,"[0, 2, 2, 0]"
revocation,0.05,0.7,0.0,43,8,False,0.23139474673036828,0.30905894451175353,0.2,0.5333333333333333,0.47435897435897434,False,True,1,0,0.5,17,32,0.3469387755102041,0.3103448275862069,59,0.0,0.065,0.026000000000000002,-0.039,0.0,"[0, 3, 2, 0]"
revocation,0.05,0.7,0.0,43,9,False,0.22969685369856982,0.2845719861615929,0.15,0.5319148936170213,0.4634146341463415,False,True,1,0,0.7,17,29,0.3695652173913043,0.24242424242424243,76,0.0,0.065,0.027142857142857142,-0.03785714285714286,0.0,"[0, 4, 3, 0]"
revocation,0.05,0.7,0.0,43,10,False,0.220899013900301,0.27064052808273314,0.1,0.5306122448979592,0.45454545454545453,False,True,1,0,0.8,17,25,0.40476190476190477,0.28205128205128205,93,0.0,0.065,0.030000000000000002,-0.035,0.0,"[0, 4, 4, 0]"
revocation,0.05,0.7,0.0,43,11,False,0.21304268147785735,0.24837513290415514,0.0,0.5535714285714286,0.4329896907216495,True,True,2,0,0.6,15,25,0.375,0.2,86,0.0,0.065,0.01,-0.055,0.0,"[0, 6, 0, 0]"
revocation,0.05,0.7,0.0,43,12,False,0.17406772539410728,0.18903403522499135,0.0,0.55,0.43564356435643564,False,True,2,0,0.6,12,24,0.3333333333333333,0.35,98,0.0,0.065,0.01,-0.055,0.0,"[0, 6, 0, 0]"
revocation,0.05,0.7,0.0,43,13,False,0.15555079404558048,0.18552552641874354,0.0,0.5692307692307692,0.4205607476635514,False,True,2,0,0.7,17,27,0.38636363636363635,0.4,115,0.0,0.065,0.01,-0.055,0.0,"[0, 7, 0, 0]"
revocation,0.05,0.7,0.0,43,14,False,0.15237738124847106,0.18914414481405767,0.0,0.5735294117647058,0.41964285714285715,False,True,2,0,0.8,17,19,0.4722222222222222,0.35,132,0.0,0.065,0.01,-0.055,0.0,"[0, 8, 0, 0]"
revocation,0.05,0.7,0.0,43,15,False,0.15178303593635328,0.18560810861054328,0.0,0.581081081081081,0.4117647058823529,False,True,2,0,0.8,16,23,0.41025641025641024,0.35,148,0.0,0.065,0.01,-0.055,0.0,"[0, 8, 0, 0]"
revocation,0.05,0.7,0.0,43,16,False,0.15133727695226498,0.18295608145790748,0.0,0.6075949367088608,0.4,False,True,2,0,0.8,21,21,0.5,0.4,169,0.0,0.065,0.01,-0.055,0.0,"[0, 8, 0, 0]"
revocation,0.05,0.7,0.0,43,17,False,0.1563601005713416,0.18721706109343061,0.0,0.5813953488372093,0.42105263157894735,True,True,3,0,0.0,20,15,0.5714285714285714,0.0,0,0.0,0.065,0.065,0.0,0.0,"[0, 0, 0, 0]"
revocation,0.05,0.7,0.0,43,18,False,0.1172700754285062,0.14041279582007296,0.0,0.5934065934065934,0.41007194244604317,False,True,3,0,0.1,0,34,0.0,0.0,0,0.0,0.065,0.01,-0.055,0.0,"[0, 1, 0, 0]"
revocation,0.05,0.7,0.0,43,19,False,0.08795255657137965,0.10530959686505473,0.0,0.6063829787234043,0.3986013986013986,False,True,3,0,0.4,3,38,0.07317073170731707,0.3333333333333333,3,0.0,0.065,0.0075,-0.0575,0.0,"[1, 3, 0, 0]"
revocation,0.05,0.7,0.0,43,20,False,0.07786917933329664,0.11453336489722882,0.0,0.6041666666666666,0.3841059602649007,False,True,3,0,0.5,13,29,0.30952380952380953,0.5625,16,0.0,0.065,0.046,-0.019000000000000003,0.0,"[1, 3, 0, 1]"
revocation,0.05,0.7,0.0,43,21,False,0.08136106817344188,0.16625716653006448,0.0,0.6161616161616161,0.3782051282051282,False,True,3,0,0.5,11,33,0.25,0.44,27,0.0,0.065,0.046,-0.019000000000000003,0.0,"[1, 3, 0, 1]"
revocation,0.05,0.7,0.0,43,22,False,0.08066365827293855,0.19344287489754836,0.0,0.6138613861386139,0.37888198757763975,False,True,3,0,0.6,17,30,0.3617021276595745,0.5333333333333333,44,0.0,0.065,0.03833333333333334,-0.026666666666666665,0.0,"[2, 3, 0, 1]"
revocation,0.05,0.7,0.0,43,23,False,0.08966441037137056,0.22633215617316127,0.0,0.6190476190476191,0.37575757575757573,True,True,4,0,0.6,12,34,0.2608695652173913,0.6071428571428571,50,0.0,0.065,0.013333333333333334,-0.051666666666666666,0.0,"[2, 3, 1, 0]"
revocation,0.05,0.7,0.0,43,24,False,0.10028402206424222,0.26974911712987093,0.0,0.6181818181818182,0.37209302325581395,False,True,4,0,0.6,16,31,0.3404255319148936,0.4,66,0.0,0.065,0.013333333333333334,-0.051666666666666666,0.0,"[2, 3, 1, 0]"
revocation,0.05,0.7,0.0,43,25,False,0.10831741215257727,0.2773118378474032,0.0,0.6260869565217392,0.3651685393258427,False,True,4,0,0.6,16,30,0.34782608695652173,0.3023255813953488,82,0.0,0.065,0.013333333333333334,-0.051666666666666666,0.0,"[2, 3, 1, 0]"
revocation,0.05,0.7,0.0,43,26,False,0.1072249012196961,0.2767338783855524,0.0,0.628099173553719,0.3621621621621622,False,True,4,0,0.7,12,23,0.34285714285714286,0.2916666666666667,94,0.0,0.065,0.012857142857142857,-0.052142857142857144,0.0,"[2, 4, 1, 0]"
revocation,0.05,0.7,0.0,43,27,False,0.11657939020048637,0.2825504087891643,0.0,0.6341463414634146,0.3631578947368421,True,True,5,0,0.4,19,20,0.48717948717948717,0.034482758620689655,34,0.0,0.065,0.015000000000000001,-0.05,0.0,"[2, 1, 1, 0]"
revocation,0.05,0.7,0.0,43,28,False,0.08941866963449176,0.21191280659187323,0.0,0.6377952755905512,0.358974358974359,False,True,5,0,0.7,4,35,0.10256410256410256,0.06666666666666667,38,0.0,0.065,0.011428571428571429,-0.053571428571428575,0.0,"[3, 3, 1, 0]"
revocation,0.05,0.7,0.0,43,29,False,0.0706354307972974,0.15893460494390493,0.0,0.6307692307692307,0.36,False,True,5,0,0.9,23,20,0.5348837209302325,0.2,61,0.0,0.065,0.015555555555555557,-0.049444444444444444,0.0,"[3, 4, 2, 0]"
revocation,0.05,0.7,0.0,43,30,False,0.07619085881225876,0.12753428704126205,0.0,0.6323529411764706,0.357487922705314,False,True,5,0,1.0,30,12,0.7142857142857143,0.25862068965517243,91,0.0,0.065,0.019,-0.046,0.0,"[3, 4, 3, 0]"
revocation,0.05,0.7,0.0,43,31,False,0.08630981077586074,0.15202935933008338,0.0,0.6293706293706294,0.3615023474178404,False,True,5,0,1.0,34,7,0.8292682926829268,0.21666666666666667,125,0.0,0.065,0.019,-0.046,0.0,"[3, 4, 3, 0]"
revocation,0.05,0.7,0.0,43,32,False,0.08973235808189554,0.17027201949756254,0.0,0.6241610738255033,0.36363636363636365,False,True,5,0,1.0,24,16,0.6,0.25,149,0.0,0.065,0.019,-0.046,0.0,"[3, 4, 3, 0]"
revocation,0.05,0.7,0.0,43,33,False,0.09587069713285024,0.1902040146231719,0.0,0.6143790849673203,0.3705357142857143,False,True,5,0,1.0,40,11,0.7843137254901961,0.3333333333333333,189,0.0,0.065,0.019,-0.046,0.0,"[3, 4, 3, 0]"
revocation,0.05,0.7,0.0,43,34,False,0.10940302284963767,0.2239030109673789,0.0,0.6172839506172839,0.36909871244635195,False,True,5,0,1.0,25,12,0.6756756756756757,0.35,214,0.0,0.065,0.019,-0.046,0.0,"[3, 4, 3, 0]"
revocation,0.05,0.7,0.0,43,35,False,0.12044512428008539,0.25542725822553414,0.0,0.6023391812865497,0.38016528925619836,False,True,5,0,1.0,24,12,0.6666666666666666,0.31666666666666665,238,0.0,0.065,0.019,-0.046,0.0,"[3, 4, 3, 0]"
revocation,0.05,0.7,0.0,43,36,False,0.12426241463863545,0.2728204436691506,0.0,0.6057142857142858,0.3765182186234818,False,True,5,0,1.0,29,13,0.6904761904761905,0.35,267,0.0,0.065,0.019,-0.046,0.0,"[3, 4, 3, 0]"
revocation,0.05,0.7,0.0,43,37,False,0.1306968109789766,0.29836533275186294,0.0,0.6033519553072626,0.38188976377952755,False,True,5,0,1.0,26,14,0.65,0.3,293,0.0,0.065,0.019,-0.046,0.0,"[3, 4, 3, 0]"
revocation,0.05,0.7,0.0,43,38,False,0.1301654653770896,0.31127399956389723,0.0,0.6021505376344086,0.38549618320610685,True,True,6,0,0.8,27,10,0.7297297297297297,0.5,259,0.0,0.065,0.005,-0.060000000000000005,0.0,"[4, 4, 0, 0]"
revocation,0.05,0.7,0.0,43,39,False,0.1378026704613886,0.3272054996729229,0.0,0.5927835051546392,0.39114391143911437,False,True,6,0,0.8,21,18,0.5384615384615384,0.55,280,0.0,0.065,0.005,-0.060000000000000005,0.0,"[4, 4, 0, 0]"
revocation,0.05,0.7,0.0,44,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.065,0.01,-0.055,0.0,"[0, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,1,False,0.0,0.0,0.3,0.3,0.7307692307692307,False,True,0,0,0.2,7,35,0.16666666666666666,0.14285714285714285,7,0.0,0.065,0.01,-0.055,0.0,"[0, 2, 0, 0]"
revocation,0.05,0.7,0.0,44,2,False,0.06938775510204082,0.075,0.35714285714285715,0.35714285714285715,0.7096774193548387,False,True,0,0,0.4,7,32,0.1794871794871795,0.2857142857142857,14,0.0,0.065,0.0075,-0.0575,0.0,"[1, 3, 0, 0]"
revocation,0.05,0.7,0.0,44,3,False,0.13749999999999998,0.14553571428571427,0.45,0.47619047619047616,0.5952380952380952,False,True,0,0,0.7,9,25,0.2647058823529412,0.25,23,0.0,0.065,0.03428571428571429,-0.030714285714285715,0.0,"[2, 4, 0, 1]"
revocation,0.05,0.7,0.0,44,4,False,0.20491071428571428,0.2216517857142857,0.4,0.5,0.5652173913043478,True,True,1,0,0.4,23,18,0.5609756097560976,0.0,3,0.0,0.065,0.052500000000000005,-0.012499999999999997,0.0,"[2, 1, 0, 1]"
revocation,0.05,0.7,0.0,44,5,False,0.24654017857142857,0.2662388392857143,0.3,0.5172413793103449,0.5576923076923077,False,True,1,0,0.5,1,42,0.023255813953488372,0.0,4,0.0,0.065,0.082,0.017,0.0,"[2, 1, 0, 2]"
revocation,0.05,0.7,0.0,44,6,False,0.2545479910714286,0.27467912946428574,0.25,0.5588235294117647,0.5344827586206896,True,True,2,0,0.3,7,30,0.1891891891891892,0.2222222222222222,9,0.0,0.065,0.0033333333333333335,-0.06166666666666667,0.0,"[2, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,7,False,0.2529149615575397,0.2685093470982143,0.1,0.5365853658536586,0.5362318840579711,False,True,2,0,0.4,5,33,0.13157894736842105,0.21428571428571427,14,0.0,0.065,0.0025,-0.0625,0.0,"[3, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,8,False,0.22421003069196427,0.2628570556640625,0.1,0.5777777777777777,0.5135135135135135,False,True,2,0,0.4,10,36,0.21739130434782608,0.20833333333333334,24,0.0,0.065,0.0025,-0.0625,0.0,"[3, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,9,False,0.19920494198656025,0.24535707746233257,0.0,0.5714285714285714,0.5,False,True,2,0,0.5,4,35,0.10256410256410256,0.17857142857142858,28,0.0,0.065,0.002,-0.063,0.0,"[4, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,10,False,0.1618306070747155,0.21179558587452718,0.0,0.5961538461538461,0.4659090909090909,False,True,2,0,0.5,12,35,0.2553191489361702,0.1875,40,0.0,0.065,0.002,-0.063,0.0,"[4, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,11,False,0.13387295530603663,0.19009668940589539,0.0,0.631578947368421,0.44086021505376344,False,True,2,0,0.7,13,31,0.29545454545454547,0.2972972972972973,53,0.0,0.065,0.008571428571428572,-0.05642857142857143,0.0,"[5, 1, 1, 0]"
revocation,0.05,0.7,0.0,44,12,False,0.12010009463078797,0.18669016411324507,0.0,0.6451612903225806,0.42424242424242425,True,True,3,0,0.7,25,20,0.5555555555555556,0.2962962962962963,56,0.0,0.065,0.03571428571428571,-0.02928571428571429,0.0,"[5, 0, 1, 1]"
revocation,0.05,0.7,0.0,44,13,False,0.11124854036084608,0.1464445342984889,0.0,0.65625,0.4117647058823529,True,True,4,0,0.7,21,18,0.5384615384615384,0.42424242424242425,75,0.0,0.065,0.014285714285714287,-0.05071428571428571,0.0,"[5, 0, 2, 0]"
revocation,0.05,0.7,0.0,44,14,False,0.12121113054535983,0.17233340072386666,0.0,0.6486486486486487,0.4107142857142857,False,True,4,0,0.9,20,16,0.5555555555555556,0.375,95,0.0,0.065,0.01666666666666667,-0.04833333333333333,0.0,"[6, 0, 3, 0]"
revocation,0.05,0.7,0.0,44,15,False,0.1310869193375913,0.1980000505429,0.0,0.6410256410256411,0.41025641025641024,True,True,5,0,0.7,25,18,0.5813953488372093,0.6,82,0.0,0.065,0.0,-0.065,0.0,"[7, 0, 0, 0]"
revocation,0.05,0.7,0.0,44,16,False,0.14117233236033633,0.223500037907175,0.0,0.6419753086419753,0.4083333333333333,False,True,5,0,0.7,25,23,0.5208333333333334,0.5,107,0.0,0.065,0.0,-0.065,0.0,"[7, 0, 0, 0]"
revocation,0.05,0.7,0.0,44,17,False,0.14159353498453797,0.23012502843038124,0.0,0.6206896551724138,0.41732283464566927,False,True,5,0,0.8,14,26,0.35,0.65,121,0.0,0.065,0.0,-0.065,0.0,"[8, 0, 0, 0]"
revocation,0.05,0.7,0.0,44,18,False,0.16423086552411775,0.2538437713227859,0.0,0.6373626373626373,0.39849624060150374,False,True,5,0,0.9,12,22,0.35294117647058826,0.55,133,0.0,0.065,0.0,-0.065,0.0,"[9, 0, 0, 0]"
revocation,0.05,0.7,0.0,44,19,False,0.18210172057165974,0.2591328284920894,0.0,0.648936170212766,0.3897058823529412,False,True,5,0,1.0,23,19,0.5476190476190477,0.6,156,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,20,False,0.2008620047144591,0.26934962136906704,0.0,0.66,0.38028169014084506,False,True,5,0,1.0,25,13,0.6578947368421053,0.46153846153846156,181,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,21,False,0.2149322178215586,0.27701221602680026,0.0,0.6509433962264151,0.38,False,True,5,0,1.0,30,9,0.7692307692307693,0.36363636363636365,211,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,22,False,0.22150136116836677,0.27650916202010023,0.0,0.6513761467889908,0.37662337662337664,False,True,5,0,1.0,26,13,0.6666666666666666,0.38461538461538464,237,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,23,False,0.23764857726725253,0.2886318715150752,0.0,0.6521739130434783,0.375,False,True,5,0,1.0,27,15,0.6428571428571429,0.325,264,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,24,False,0.23895071866472511,0.2852239036363064,0.0,0.6507936507936508,0.378698224852071,False,True,5,0,1.0,22,10,0.6875,0.35,286,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,25,False,0.2452844675699724,0.2889179277272298,0.0,0.6589147286821705,0.3699421965317919,False,True,5,0,1.0,28,10,0.7368421052631579,0.325,314,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,26,False,0.24914192210605074,0.29168844579542236,0.0,0.6444444444444445,0.37777777777777777,False,True,5,0,1.0,32,10,0.7619047619047619,0.35,346,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,27,False,0.2529278701509666,0.2937663343465668,0.0,0.6428571428571429,0.37433155080213903,False,True,5,0,1.0,26,14,0.65,0.4,372,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,28,False,0.26201733118465353,0.30157475075992507,0.0,0.6438356164383562,0.37305699481865284,False,True,5,0,1.0,27,12,0.6923076923076923,0.35,399,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
revocation,0.05,0.7,0.0,44,29,False,0.258120141245633,0.29493106306994377,0.0,0.6217948717948718,0.39303482587064675,False,True,5,0,1.0,33,9,0.7857142857142857,0.45,432,0.0,0.065,0.001,-0.064,0.0,"[9, 1, 0, 0]"
