ranking,detection,reset_cadence,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy
quality,off,2,50,37,False,0.08297432766170934,0.08297432766170934,0.1111111111111111,0.1111111111111111,0.9
quality,off,2,50,38,True,0.09000852352405977,0.09000852352405977,0.0,0.0,1.0
quality,off,2,50,39,False,0.06750639264304484,0.06750639264304484,0.15384615384615385,0.15384615384615385,0.88
quality,off,2,51,0,False,0.0,0.0,0.0,0.0,1.0
quality,off,2,51,1,False,0.0,0.0,0.14285714285714285,0.14285714285714285,0.875
quality,off,2,51,2,True,0.03571428571428571,0.03571428571428571,0.0,0.0,1.0
quality,off,2,51,3,False,0.026785714285714284,0.026785714285714284,0.2222222222222222,0.2222222222222222,0.76
quality,off,2,51,4,True,0.07564484126984126,0.07564484126984126,0.0,0.0,1.0
quality,off,2,51,5,False,0.056733630952380945,0.056733630952380945,0.07692307692307693,0.07692307692307693,0.88
quality,off,2,51,6,True,0.06178099244505494,0.061780992445054944,0.0,0.0,1.0
quality,off,2,51,7,False,0.04633574433379121,0.04633574433379121,0.125,0.125,0.8235294117647058
quality,off,2,51,8,True,0.06600180825034341,0.06600180825034341,0.0,0.0,1.0
quality,off,2,51,9,False,0.04950135618775756,0.049501356187757556,0.26666666666666666,0.26666666666666666,0.8064516129032258
quality,off,2,51,10,True,0.10379268380748483,0.10379268380748483,0.0,0.0,1.0
quality,off,2,51,11,False,0.07784451285561363,0.07784451285561361,0.15384615384615385,0.15384615384615385,0.8620689655172413
quality,off,2,51,12,True,0.09684492310324867,0.09684492310324867,0.0,0.0,1.0
quality,off,2,51,13,False,0.07263369232743651,0.07263369232743651,0.3,0.3,0.7857142857142857
quality,off,2,51,14,True,0.1294752692455774,0.1294752692455774,0.0,0.0,1.0
quality,off,2,51,15,False,0.09710645193418303,0.09710645193418305,0.23076923076923078,0.23076923076923078,0.84
quality,off,2,51,16,True,0.13052214664294498,0.13052214664294498,0.0,0.0,1.0
quality,off,2,51,17,False,0.09789160998220874,0.09789160998220874,0.1111111111111111,0.1111111111111111,0.8571428571428571
quality,off,2,51,18,True,0.10119648526443432,0.10119648526443432,0.0,0.0,1.0
quality,off,2,51,19,False,0.07589736394832573,0.07589736394832575,0.2,0.2,0.782608695652174
quality,off,2,51,20,True,0.10692302296124431,0.10692302296124431,0.0,0.0,1.0
quality,off,2,51,21,False,0.08019226722093323,0.08019226722093323,0.3,0.3,0.8571428571428571
quality,off,2,51,22,True,0.1351442004156999,0.1351442004156999,0.0,0.0,1.0
quality,off,2,51,23,False,0.10135815031177493,0.10135815031177493,0.2,0.2,0.8823529411764706
quality,off,2,51,24,True,0.1260186127338312,0.1260186127338312,0.0,0.0,1.0
quality,off,2,51,25,False,0.09451395955037338,0.0945139595503734,0.35714285714285715,0.35714285714285715,0.8
quality,off,2,51,26,True,0.16017118394849433,0.16017118394849433,0.0,0.0,1.0
quality,off,2,51,27,False,0.12012838796137075,0.12012838796137075,0.25,0.25,0.782608695652174
quality,off,2,51,28,True,0.15259629097102806,0.15259629097102806,0.0,0.0,1.0
quality,off,2,51,29,False,0.11444721822827104,0.11444721822827104,0.07692307692307693,0.07692307692307693,0.8461538461538461
quality,off,2,51,30,True,0.10506618290197252,0.10506618290197252,0.0,0.0,1.0
quality,off,2,51,31,False,0.07879963717647939,0.07879963717647939,0.25,0.25,0.8
quality,off,2,51,32,True,0.12159972788235954,0.12159972788235954,0.0,0.0,1.0
quality,off,2,51,33,False,0.09119979591176966,0.09119979591176966,0.0,0.0,0.96
quality,off,2,51,34,True,0.06839984693382725,0.06839984693382725,0.0,0.0,1.0
quality,off,2,51,35,False,0.05129988520037044,0.05129988520037044,0.2,0.2,0.7727272727272727
quality,off,2,51,36,True,0.08847491390027784,0.08847491390027784,0.0,0.0,1.0
quality,off,2,51,37,False,0.06635618542520838,0.06635618542520838,0.07142857142857142,0.07142857142857142,0.9285714285714286
quality,off,2,51,38,True,0.06762428192604913,0.06762428192604913,0.0,0.0,1.0
quality,off,2,51,39,False,0.05071821144453685,0.05071821144453685,0.125,0.125,0.85
quality,on,0,42,0,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,42,1,False,0.0,0.0,0.0,0.0,0.95
quality,on,0,42,2,False,0.0,0.0,0.0,0.0,0.95
quality,on,0,42,3,False,0.0,0.0,0.0,0.0,0.9523809523809523
quality,on,0,42,4,False,0.0,0.0,0.0,0.0,0.9545454545454546
quality,on,0,42,5,False,0.0,0.0,0.0,0.0,0.9565217391304348
quality,on,0,42,6,False,0.0,0.0,0.0,0.0,0.9583333333333334
quality,on,0,42,7,False,0.0,0.0,0.0,0.0,0.9615384615384616
quality,on,0,42,8,False,0.0,0.0,0.0,0.0,0.9285714285714286
quality,on,0,42,9,False,0.0,0.0,0.0,0.0,0.9333333333333333
quality,on,0,42,10,False,0.0,0.0,0.0,0.0,0.9375
quality,on,0,42,11,False,0.0,0.0,0.0,0.0,0.9428571428571428
quality,on,0,42,12,False,0.0,0.0,0.0,0.0,0.9459459459459459
quality,on,0,42,13,False,0.0,0.0,0.0,0.0,0.9473684210526315
quality,on,0,42,14,False,0.0,0.0,0.05263157894736842,0.05263157894736842,0.925
quality,on,0,42,15,False,0.013157894736842105,0.013157894736842105,0.05263157894736842,0.05263157894736842,0.9285714285714286
quality,on,0,42,16,False,0.023026315789473683,0.023026315789473683,0.05,0.05,0.9302325581395349
quality,on,0,42,17,False,0.029769736842105262,0.029769736842105262,0.05,0.047619047619047616,0.9111111111111111
quality,on,0,42,18,False,0.034827302631578946,0.034827302631578946,0.0,0.045454545454545456,0.9130434782608695
quality,on,0,42,19,False,0.02612047697368421,0.02612047697368421,0.0,0.045454545454545456,0.9130434782608695
quality,on,0,42,20,False,0.019590357730263158,0.019590357730263158,0.0,0.045454545454545456,0.9148936170212766
quality,on,0,42,21,False,0.01469276829769737,0.014692768297697369,0.0,0.043478260869565216,0.9183673469387755
quality,on,0,42,22,False,0.011019576223273026,0.011019576223273026,0.0,0.08333333333333333,0.9038461538461539
quality,on,0,42,23,False,0.00826468216745477,0.00826468216745477,0.0,0.08333333333333333,0.9038461538461539
quality,on,0,42,24,False,0.0061985116255910775,0.0061985116255910775,0.0,0.08333333333333333,0.9038461538461539
quality,on,0,42,25,False,0.0046488837191933086,0.0046488837191933086,0.0,0.08,0.9074074074074074
quality,on,0,42,26,False,0.0034866627893949814,0.0034866627893949814,0.0,0.08,0.9074074074074074
quality,on,0,42,27,False,0.002614997092046236,0.002614997092046236,0.0,0.07692307692307693,0.9090909090909091
quality,on,0,42,28,False,0.001961247819034677,0.001961247819034677,0.0,0.07692307692307693,0.8928571428571429
quality,on,0,42,29,False,0.0014709358642760078,0.0014709358642760078,0.0,0.07692307692307693,0.8928571428571429
quality,on,0,42,30,False,0.0011032018982070058,0.0011032018982070058,0.0,0.07407407407407407,0.8947368421052632
quality,on,0,42,31,False,0.0008274014236552543,0.0008274014236552543,0.0,0.07142857142857142,0.9
quality,on,0,42,32,False,0.0006205510677414407,0.0006205510677414407,0.0,0.07142857142857142,0.9
quality,on,0,42,33,False,0.00046541330080608054,0.00046541330080608054,0.0,0.06896551724137931,0.9032258064516129
quality,on,0,42,34,False,0.0003490599756045604,0.0003490599756045604,0.0,0.1,0.890625
quality,on,0,42,35,False,0.0002617949817034203,0.0002617949817034203,0.0,0.1,0.8923076923076924
quality,on,0,42,36,False,0.00019634623627756524,0.00019634623627756524,0.0,0.125,0.8805970149253731
quality,on,0,42,37,False,0.00014725967720817393,0.00014725967720817393,0.0,0.1388888888888889,0.8732394366197183
quality,on,0,42,38,False,0.00011044475790613045,0.00011044475790613045,0.0,0.13157894736842105,0.8767123287671232
quality,on,0,42,39,False,8.283356842959784e-05,8.283356842959784e-05,0.0,0.13157894736842105,0.8767123287671232
quality,on,0,43,0,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,43,1,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,43,2,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,43,3,False,0.0,0.0,0.0,0.0,0.96
quality,on,0,43,4,False,0.0,0.0,0.0,0.0,0.96
quality,on,0,43,5,False,0.0,0.0,0.0,0.0,0.9615384615384616
quality,on,0,43,6,False,0.0,0.0,0.0,0.0,0.9642857142857143
quality,on,0,43,7,False,0.0,0.0,0.0,0.0,0.96875
quality,on,0,43,8,False,0.0,0.0,0.0,0.0,0.9705882352941176
quality,on,0,43,9,False,0.0,0.0,0.0,0.0,0.9714285714285714
quality,on,0,43,10,False,0.0,0.0,0.0,0.0,0.9714285714285714
quality,on,0,43,11,False,0.0,0.0,0.0,0.0,0.9714285714285714
quality,on,0,43,12,False,0.0,0.0,0.0,0.0,0.972972972972973
quality,on,0,43,13,False,0.0,0.0,0.0,0.0,0.9736842105263158
quality,on,0,43,14,False,0.0,0.0,0.0,0.0,0.9736842105263158
quality,on,0,43,15,False,0.0,0.0,0.0,0.0,0.9743589743589743
quality,on,0,43,16,False,0.0,0.0,0.0,0.0,0.9743589743589743
quality,on,0,43,17,False,0.0,0.0,0.0,0.0,0.975
quality,on,0,43,18,False,0.0,0.0,0.0,0.0,0.975609756097561
quality,on,0,43,19,False,0.0,0.0,0.0,0.0,0.9767441860465116
quality,on,0,43,20,False,0.0,0.0,0.0,0.0,0.9767441860465116
quality,on,0,43,21,False,0.0,0.0,0.0,0.0,0.9767441860465116
quality,on,0,43,22,False,0.0,0.0,0.0,0.0,0.9772727272727273
quality,on,0,43,23,False,0.0,0.0,0.0,0.0,0.9772727272727273
quality,on,0,43,24,False,0.0,0.0,0.0,0.0,0.9777777777777777
quality,on,0,43,25,False,0.0,0.0,0.0,0.0,0.9782608695652174
quality,on,0,43,26,False,0.0,0.0,0.0,0.0,0.98
quality,on,0,43,27,False,0.0,0.0,0.0,0.0,0.9807692307692307
quality,on,0,43,28,False,0.0,0.0,0.0,0.0,0.9818181818181818
quality,on,0,43,29,False,0.0,0.0,0.0,0.0,0.9818181818181818
quality,on,0,43,30,False,0.0,0.0,0.0,0.0,0.9824561403508771
quality,on,0,43,31,False,0.0,0.0,0.0,0.0,0.9833333333333333
quality,on,0,43,32,False,0.0,0.0,0.0,0.0,0.9833333333333333
quality,on,0,43,33,False,0.0,0.0,0.0,0.0,0.9838709677419355
quality,on,0,43,34,False,0.0,0.0,0.0,0.02857142857142857,0.9682539682539683
quality,on,0,43,35,False,0.0,0.0,0.0,0.05405405405405406,0.9538461538461539
quality,on,0,43,36,False,0.0,0.0,0.0,0.05263157894736842,0.9552238805970149
quality,on,0,43,37,False,0.0,0.0,0.0,0.05,0.9565217391304348
quality,on,0,43,38,False,0.0,0.0,0.0,0.047619047619047616,0.9577464788732394
quality,on,0,43,39,False,0.0,0.0,0.0,0.06666666666666667,0.9459459459459459
quality,on,0,44,0,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,44,1,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,44,2,False,0.0,0.0,0.0,0.0,0.9523809523809523
quality,on,0,44,3,False,0.0,0.0,0.0,0.0,0.9565217391304348
quality,on,0,44,4,False,0.0,0.0,0.0,0.0,0.92
quality,on,0,44,5,False,0.0,0.0,0.0,0.0,0.92
quality,on,0,44,6,False,0.0,0.0,0.08333333333333333,0.08333333333333333,0.8928571428571429
quality,on,0,44,7,False,0.020833333333333332,0.020833333333333332,0.125,0.125,0.875
quality,on,0,44,8,False,0.046875,0.046875,0.1111111111111111,0.1111111111111111,0.8823529411764706
quality,on,0,44,9,False,0.06293402777777778,0.06293402777777778,0.1111111111111111,0.1111111111111111,0.8857142857142857
quality,on,0,44,10,False,0.07497829861111109,0.0749782986111111,0.15789473684210525,0.15789473684210525,0.8648648648648649
quality,on,0,44,11,False,0.09570740816885966,0.09570740816885964,0.15,0.15,0.8717948717948718
quality,on,0,44,12,False,0.10928055612664471,0.10928055612664472,0.1,0.17391304347826086,0.8571428571428571
quality,on,0,44,13,False,0.10696041709498354,0.10696041709498355,0.1,0.17391304347826086,0.8604651162790697
quality,on,0,44,14,False,0.10522031282123767,0.10522031282123767,0.1,0.17391304347826086,0.8604651162790697
quality,on,0,44,15,False,0.10391523461592825,0.10391523461592825,0.1,0.17391304347826086,0.8604651162790697
quality,on,0,44,16,False,0.10293642596194619,0.10293642596194619,0.05,0.16666666666666666,0.8636363636363636
quality,on,0,44,17,False,0.08970231947145964,0.08970231947145964,0.0,0.16,0.8666666666666667
quality,on,0,44,18,False,0.06727673960359473,0.06727673960359473,0.0,0.16,0.8695652173913043
quality,on,0,44,19,False,0.05045755470269605,0.05045755470269605,0.0,0.15384615384615385,0.8723404255319149
quality,on,0,44,20,False,0.037843166027022035,0.037843166027022035,0.0,0.15384615384615385,0.875
quality,on,0,44,21,False,0.028382374520266523,0.028382374520266526,0.0,0.15384615384615385,0.8775510204081632
quality,on,0,44,22,False,0.021286780890199895,0.021286780890199895,0.0,0.15384615384615385,0.8775510204081632
quality,on,0,44,23,False,0.015965085667649922,0.015965085667649922,0.0,0.15384615384615385,0.8775510204081632
quality,on,0,44,24,False,0.01197381425073744,0.01197381425073744,0.0,0.15384615384615385,0.88
quality,on,0,44,25,False,0.00898036068805308,0.00898036068805308,0.0,0.15384615384615385,0.88
quality,on,0,44,26,False,0.00673527051603981,0.00673527051603981,0.0,0.15384615384615385,0.8846153846153846
quality,on,0,44,27,False,0.005051452887029857,0.005051452887029857,0.0,0.18518518518518517,0.8679245283018868
quality,on,0,44,28,False,0.0037885896652723925,0.003788589665272393,0.0,0.17857142857142858,0.8727272727272727
quality,on,0,44,29,False,0.0028414422489542947,0.0028414422489542947,0.0,0.1724137931034483,0.8771929824561403
quality,on,0,44,30,False,0.002131081686715721,0.002131081686715721,0.0,0.1724137931034483,0.8793103448275862
quality,on,0,44,31,False,0.001598311265036791,0.001598311265036791,0.0,0.1724137931034483,0.8833333333333333
quality,on,0,44,32,False,0.0011987334487775932,0.0011987334487775932,0.0,0.1935483870967742,0.8709677419354839
quality,on,0,44,33,False,0.0008990500865831949,0.0008990500865831949,0.0,0.1935483870967742,0.8709677419354839
quality,on,0,44,34,False,0.0006742875649373962,0.0006742875649373962,0.0,0.1935483870967742,0.873015873015873
quality,on,0,44,35,False,0.0005057156737030471,0.0005057156737030471,0.0,0.18181818181818182,0.8769230769230769
quality,on,0,44,36,False,0.00037928675527728527,0.0003792867552772853,0.0,0.18181818181818182,0.8787878787878788
quality,on,0,44,37,False,0.000284465066457964,0.000284465066457964,0.0,0.2,0.8714285714285714
quality,on,0,44,38,False,0.000213348799843473,0.000213348799843473,0.0,0.21621621621621623,0.8611111111111112
quality,on,0,44,39,False,0.00016001159988260474,0.00016001159988260474,0.0,0.21052631578947367,0.8648648648648649
quality,on,0,45,0,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,1,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,2,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,3,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,4,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,5,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,6,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,7,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,8,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,9,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,10,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,11,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,12,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,45,13,False,0.0,0.0,0.05,0.05,0.9736842105263158
quality,on,0,45,14,False,0.0125,0.0125,0.05,0.05,0.9743589743589743
quality,on,0,45,15,False,0.021875000000000002,0.021875000000000002,0.05,0.05,0.9743589743589743
quality,on,0,45,16,False,0.02890625,0.02890625,0.05,0.045454545454545456,0.975609756097561
quality,on,0,45,17,False,0.0341796875,0.0341796875,0.0,0.043478260869565216,0.9767441860465116
quality,on,0,45,18,False,0.025634765625,0.025634765625,0.0,0.043478260869565216,0.9767441860465116
quality,on,0,45,19,False,0.01922607421875,0.01922607421875,0.0,0.041666666666666664,0.9777777777777777
quality,on,0,45,20,False,0.0144195556640625,0.0144195556640625,0.0,0.04,0.9782608695652174
quality,on,0,45,21,False,0.010814666748046875,0.010814666748046875,0.0,0.04,0.9782608695652174
quality,on,0,45,22,False,0.008111000061035156,0.008111000061035156,0.0,0.038461538461538464,0.9787234042553191
quality,on,0,45,23,False,0.006083250045776367,0.006083250045776367,0.0,0.038461538461538464,0.9787234042553191
quality,on,0,45,24,False,0.004562437534332275,0.004562437534332275,0.0,0.10714285714285714,0.9387755102040817
quality,on,0,45,25,False,0.0034218281507492065,0.0034218281507492065,0.0,0.13333333333333333,0.9215686274509803
quality,on,0,45,26,False,0.002566371113061905,0.002566371113061905,0.0,0.12903225806451613,0.9285714285714286
quality,on,0,45,27,False,0.0019247783347964287,0.0019247783347964287,0.0,0.125,0.9298245614035088
quality,on,0,45,28,False,0.0014435837510973215,0.0014435837510973215,0.0,0.12121212121212122,0.9322033898305084
quality,on,0,45,29,False,0.0010826878133229911,0.0010826878133229911,0.0,0.12121212121212122,0.9344262295081968
quality,on,0,45,30,False,0.0008120158599922433,0.0008120158599922433,0.0,0.12121212121212122,0.9344262295081968
quality,on,0,45,31,False,0.0006090118949941825,0.0006090118949941825,0.0,0.12121212121212122,0.9344262295081968
quality,on,0,45,32,False,0.0004567589212456369,0.0004567589212456369,0.0,0.11764705882352941,0.9375
quality,on,0,45,33,False,0.00034256919093422766,0.00034256919093422766,0.0,0.13513513513513514,0.9117647058823529
quality,on,0,45,34,False,0.00025692689320067075,0.00025692689320067075,0.0,0.15789473684210525,0.8985507246376812
quality,on,0,45,35,False,0.00019269516990050306,0.00019269516990050306,0.0,0.15384615384615385,0.9
quality,on,0,45,36,False,0.0001445213774253773,0.0001445213774253773,0.0,0.17073170731707318,0.8888888888888888
quality,on,0,45,37,False,0.00010839103306903297,0.00010839103306903297,0.0,0.17073170731707318,0.8888888888888888
quality,on,0,45,38,False,8.129327480177473e-05,8.129327480177473e-05,0.0,0.16666666666666666,0.8904109589041096
quality,on,0,45,39,False,6.0969956101331046e-05,6.0969956101331046e-05,0.0,0.16279069767441862,0.8933333333333333
quality,on,0,46,0,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,46,1,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,46,2,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,46,3,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,46,4,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,46,5,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,46,6,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,46,7,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,46,8,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,46,9,False,0.0,0.0,0.14285714285714285,0.14285714285714285,0.9354838709677419
quality,on,0,46,10,False,0.03571428571428571,0.03571428571428571,0.17647058823529413,0.17647058823529413,0.9117647058823529
quality,on,0,46,11,False,0.07090336134453781,0.07090336134453781,0.17647058823529413,0.17647058823529413,0.9166666666666666
quality,on,0,46,12,False,0.09729516806722689,0.09729516806722689,0.16666666666666666,0.16666666666666666,0.9210526315789473
quality,on,0,46,13,False,0.11463804271708684,0.11463804271708683,0.16666666666666666,0.16666666666666666,0.9230769230769231
quality,on,0,46,14,False,0.1276451987044818,0.1276451987044818,0.16666666666666666,0.16666666666666666,0.9230769230769231
quality,on,0,46,15,False,0.137400565695028,0.137400565695028,0.16666666666666666,0.16666666666666666,0.9230769230769231
quality,on,0,46,16,False,0.14471709093793766,0.14471709093793766,0.2,0.2,0.9024390243902439
quality,on,0,46,17,False,0.15853781820345322,0.15853781820345325,0.2,0.2,0.9069767441860465
quality,on,0,46,18,False,0.16890336365258993,0.16890336365258996,0.2,0.2,0.9069767441860465
quality,on,0,46,19,False,0.17667752273944246,0.17667752273944248,0.2,0.2,0.9069767441860465
quality,on,0,46,20,False,0.1825081420545819,0.18250814205458188,0.2,0.2,0.9090909090909091
quality,on,0,46,21,False,0.18688110654093643,0.18688110654093643,0.15,0.19047619047619047,0.9090909090909091
quality,on,0,46,22,False,0.17766082990570234,0.17766082990570234,0.15,0.19047619047619047,0.9090909090909091
quality,on,0,46,23,False,0.17074562242927677,0.17074562242927677,0.1,0.18181818181818182,0.9111111111111111
quality,on,0,46,24,False,0.15305921682195758,0.15305921682195758,0.1,0.17391304347826086,0.9148936170212766
quality,on,0,46,25,False,0.1397944126164682,0.1397944126164682,0.0,0.14814814814814814,0.92
quality,on,0,46,26,False,0.10484580946235114,0.10484580946235114,0.0,0.14814814814814814,0.9215686274509803
quality,on,0,46,27,False,0.07863435709676336,0.07863435709676336,0.0,0.14285714285714285,0.9230769230769231
quality,on,0,46,28,False,0.05897576782257252,0.05897576782257252,0.0,0.13333333333333333,0.9259259259259259
quality,on,0,46,29,False,0.044231825866929385,0.04423182586692939,0.0,0.13333333333333333,0.9259259259259259
quality,on,0,46,30,False,0.033173869400197044,0.033173869400197044,0.0,0.12903225806451613,0.9272727272727272
quality,on,0,46,31,False,0.02488040205014778,0.024880402050147785,0.0,0.12903225806451613,0.9285714285714286
quality,on,0,46,32,False,0.01866030153761084,0.01866030153761084,0.0,0.125,0.9322033898305084
quality,on,0,46,33,False,0.01399522615320813,0.01399522615320813,0.0,0.12121212121212122,0.9344262295081968
quality,on,0,46,34,False,0.010496419614906096,0.010496419614906098,0.0,0.11428571428571428,0.9375
quality,on,0,46,35,False,0.007872314711179574,0.007872314711179574,0.0,0.1111111111111111,0.9375
quality,on,0,46,36,False,0.0059042360333846815,0.005904236033384681,0.0,0.10810810810810811,0.9242424242424242
quality,on,0,46,37,False,0.0044281770250385105,0.0044281770250385105,0.0,0.10810810810810811,0.9253731343283582
quality,on,0,46,38,False,0.0033211327687788826,0.0033211327687788826,0.0,0.10256410256410256,0.9285714285714286
quality,on,0,46,39,False,0.002490849576584162,0.002490849576584162,0.0,0.10256410256410256,0.9295774647887324
quality,on,0,47,0,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,47,1,False,0.0,0.0,0.1111111111111111,0.1111111111111111,0.9565217391304348
quality,on,0,47,2,False,0.027777777777777773,0.027777777777777776,0.1,0.1,0.96
quality,on,0,47,3,False,0.04583333333333334,0.04583333333333334,0.1,0.1,0.96
quality,on,0,47,4,False,0.059375000000000004,0.059375000000000004,0.1,0.1,0.96
quality,on,0,47,5,False,0.06953125,0.06953125,0.1,0.1,0.96
quality,on,0,47,6,False,0.0771484375,0.0771484375,0.08333333333333333,0.08333333333333333,0.9629629629629629
quality,on,0,47,7,False,0.07869466145833333,0.07869466145833333,0.08333333333333333,0.08333333333333333,0.9642857142857143
quality,on,0,47,8,False,0.07985432942708333,0.07985432942708333,0.07142857142857142,0.07142857142857142,0.9666666666666667
quality,on,0,47,9,False,0.07774788992745536,0.07774788992745535,0.06666666666666667,0.06666666666666667,0.967741935483871
quality,on,0,47,10,False,0.07497758411225817,0.07497758411225817,0.0625,0.0625,0.9714285714285714
quality,on,0,47,11,False,0.07185818808419363,0.07185818808419363,0.0625,0.0625,0.9714285714285714
quality,on,0,47,12,False,0.06951864106314522,0.06951864106314522,0.0625,0.0625,0.9714285714285714
quality,on,0,47,13,False,0.06776398079735892,0.06776398079735892,0.058823529411764705,0.058823529411764705,0.972972972972973
quality,on,0,47,14,False,0.06552886795096037,0.06552886795096037,0.1111111111111111,0.1111111111111111,0.9473684210526315
quality,on,0,47,15,False,0.07692442874099806,0.07692442874099806,0.10526315789473684,0.10526315789473684,0.9512195121951219
quality,on,0,47,16,False,0.08400911102943276,0.08400911102943276,0.1,0.1,0.9534883720930233
quality,on,0,47,17,False,0.08800683327207456,0.08800683327207456,0.1,0.1,0.9545454545454546
quality,on,0,47,18,False,0.09100512495405591,0.09100512495405591,0.05,0.09523809523809523,0.9555555555555556
quality,on,0,47,19,False,0.08075384371554194,0.08075384371554194,0.0,0.09090909090909091,0.9565217391304348
quality,on,0,47,20,False,0.06056538278665645,0.06056538278665645,0.0,0.09090909090909091,0.9565217391304348
quality,on,0,47,21,False,0.045424037089992333,0.045424037089992333,0.0,0.09090909090909091,0.9574468085106383
quality,on,0,47,22,False,0.034068027817494254,0.034068027817494254,0.0,0.09090909090909091,0.9375
quality,on,0,47,23,False,0.02555102086312069,0.02555102086312069,0.0,0.125,0.92
quality,on,0,47,24,False,0.019163265647340517,0.019163265647340517,0.0,0.12,0.9245283018867925
quality,on,0,47,25,False,0.014372449235505388,0.014372449235505388,0.0,0.12,0.9245283018867925
quality,on,0,47,26,False,0.010779336926629041,0.010779336926629041,0.0,0.11538461538461539,0.9259259259259259
quality,on,0,47,27,False,0.008084502694971782,0.008084502694971782,0.0,0.10714285714285714,0.9285714285714286
quality,on,0,47,28,False,0.006063377021228837,0.006063377021228836,0.0,0.0967741935483871,0.9322033898305084
quality,on,0,47,29,False,0.004547532765921627,0.004547532765921627,0.0,0.0967741935483871,0.9333333333333333
quality,on,0,47,30,False,0.0034106495744412207,0.0034106495744412203,0.0,0.0967741935483871,0.9354838709677419
quality,on,0,47,31,False,0.002557987180830915,0.002557987180830915,0.0,0.0967741935483871,0.9354838709677419
quality,on,0,47,32,False,0.0019184903856231863,0.0019184903856231863,0.0,0.09090909090909091,0.9393939393939394
quality,on,0,47,33,False,0.0014388677892173897,0.0014388677892173897,0.0,0.08823529411764706,0.9411764705882353
quality,on,0,47,34,False,0.0010791508419130424,0.0010791508419130424,0.0,0.08571428571428572,0.9428571428571428
quality,on,0,47,35,False,0.0008093631314347818,0.0008093631314347818,0.0,0.08333333333333333,0.9436619718309859
quality,on,0,47,36,False,0.0006070223485760863,0.0006070223485760863,0.0,0.07894736842105263,0.9452054794520548
quality,on,0,47,37,False,0.0004552667614320647,0.0004552667614320647,0.0,0.07894736842105263,0.9452054794520548
quality,on,0,47,38,False,0.00034145007107404853,0.00034145007107404853,0.0,0.07894736842105263,0.9452054794520548
quality,on,0,47,39,False,0.0002560875533055364,0.0002560875533055364,0.0,0.07692307692307693,0.9466666666666667
quality,on,0,48,0,False,0.0,0.0,0.0,0.0,1.0
quality,on,0,48,1,False,0.0,0.0,0.0,0.0,0.9444444444444444
quality,on,0,48,2,False,0.0,0.0,0.0,0.0,0.95
quality,on,0,48,3,False,0.0,0.0,0.125,0.125,0.9047619047619048
quality,on,0,48,4,False,0.03125,0.03125,0.1,0.1,0.9130434782608695
quality,on,0,48,5,False,0.0484375,0.0484375,0.1,0.1,0.9166666666666666
quality,on,0,48,6,False,0.061328125000000004,0.061328125000000004,0.09090909090909091,0.09090909090909091,0.92
quality,on,0,48,7,False,0.06872336647727273,0.06872336647727273,0.09090909090909091,0.09090909090909091,0.9230769230769231
quality,on,0,48,8,False,0.07426979758522727,0.07426979758522728,0.07692307692307693,0.07692307692307693,0.9310344827586207
quality,on,0,48,9,False,0.0749331174196897,0.0749331174196897,0.07142857142857142,0.07142857142857142,0.9375
quality,on,0,48,10,False,0.07405698092191013,0.07405698092191013,0.07142857142857142,0.07142857142857142,0.9393939393939394
quality,on,0,48,11,False,0.07339987854857545,0.07339987854857545,0.13333333333333333,0.13333333333333333,0.9142857142857143
quality,on,0,48,12,False,0.08838324224476493,0.08838324224476493,0.13333333333333333,0.13333333333333333,0.918918918918919
quality,on,0,48,13,False,0.09962076501690705,0.09962076501690703,0.13333333333333333,0.13333333333333333,0.9230769230769231
quality,on,0,48,14,False,0.10804890709601363,0.10804890709601361,0.13333333333333333,0.13333333333333333,0.925
