mode,detection,write_pref,side_host_attention,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy,side_teardown,side_active,side_teardown_count,side_sweep_count,discovered_fraction,side_writes,sanctioned_writes,ungoverned_fraction,side_cache_corruption,side_entries,evader_fraction,population_attention,chosen_attention,substrate_gap,mean_side_value
deletion,0.065,0.7,,48,14,False,0.47267225093238957,0.47741126192140054,0.45,0.7380952380952381,0.2962962962962963,False,True,3,0,0.4,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,15,False,0.4670041881992922,0.4705584464410504,0.4,0.7333333333333333,0.30337078651685395,True,False,4,0,0.5,7,32,0.1794871794871795,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,16,False,0.4502531411494691,0.45291883483078776,0.4,0.7446808510638298,0.2903225806451613,False,True,4,0,0.7,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,17,False,0.43768985586210185,0.43968912612309086,0.4,0.75,0.28125,True,False,5,0,0.9,24,21,0.5333333333333333,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,18,False,0.42826739189657637,0.4297668445923182,0.3,0.7307692307692307,0.29411764705882354,False,True,5,0,0.9,0,38,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,19,False,0.39620054392243226,0.39732513344423864,0.25,0.7457627118644068,0.2882882882882883,True,False,6,0,0.9,23,13,0.6388888888888888,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,20,False,0.3596504079418242,0.36049385008317897,0.25,0.7580645161290323,0.27586206896551724,False,True,6,0,1.0,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,21,False,0.3322378059563681,0.33287038756238424,0.15,0.734375,0.288135593220339,True,False,7,0,1.0,24,13,0.6486486486486487,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,22,False,0.2866783544672761,0.28715279067178817,0.05,0.7205882352941176,0.28346456692913385,False,True,7,0,1.0,0,46,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,23,False,0.22750876585045707,0.22786459300384115,0.0,0.7105263157894737,0.28888888888888886,True,False,8,0,1.0,31,12,0.7209302325581395,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,24,False,0.17063157438784282,0.17089844475288085,0.0,0.7051282051282052,0.29285714285714287,False,True,8,0,1.0,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,25,False,0.1279736807908821,0.12817383356466064,0.0,0.6888888888888889,0.3092105263157895,True,False,9,0,1.0,22,10,0.6875,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,26,False,0.09598026059316157,0.09613037517349549,0.0,0.6881720430107527,0.3057324840764331,False,True,9,0,1.0,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,27,False,0.07198519544487118,0.07209778138012161,0.0,0.6831683168316832,0.31137724550898205,False,True,9,0,1.0,29,12,0.7073170731707317,0.5,29,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,28,False,0.11648889658365338,0.11657333603509121,0.0,0.6666666666666666,0.32,True,False,10,0,1.0,30,11,0.7317073170731707,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,29,False,0.08736667243774003,0.0874300020263184,0.0,0.6576576576576577,0.3224043715846995,False,True,10,0,1.0,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,30,False,0.06552500432830502,0.0655725015197388,0.0,0.6363636363636364,0.3403141361256545,True,False,11,0,1.0,30,5,0.8571428571428571,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,31,False,0.049143753246228765,0.049179376139804096,0.0,0.6220472440944882,0.3415841584158416,False,True,11,0,1.0,0,38,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,32,False,0.036857814934671565,0.03688453210485307,0.0,0.6153846153846154,0.35096153846153844,True,False,12,0,1.0,30,13,0.6976744186046512,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,33,False,0.02764336120100368,0.0276633990786398,0.0,0.6136363636363636,0.35377358490566035,False,True,12,0,1.0,0,46,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,34,False,0.020732520900752758,0.020747549308979853,0.0,0.6159420289855072,0.34841628959276016,True,False,13,0,1.0,22,13,0.6285714285714286,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,35,False,0.015549390675564571,0.01556066198173489,0.0,0.6223776223776224,0.34210526315789475,False,True,13,0,1.0,0,39,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,36,False,0.011662043006673428,0.011670496486301167,0.0,0.6148648648648649,0.3446808510638298,True,False,14,0,1.0,27,13,0.675,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,37,False,0.00874653225500507,0.008752872364725875,0.0,0.6118421052631579,0.34439834024896265,False,True,14,0,1.0,0,36,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,38,False,0.006559899191253803,0.0065646542735444055,0.0,0.6114649681528662,0.3441295546558704,True,False,15,0,1.0,30,17,0.6382978723404256,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,48,39,False,0.0049199243934403515,0.004923490705158304,0.0,0.6134969325153374,0.3438735177865613,False,True,15,0,1.0,0,39,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,1,False,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8076923076923077,True,False,1,0,0.4,4,42,0.08695652173913043,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,2,False,0.041666666666666664,0.041666666666666664,0.4,0.4,0.6666666666666666,False,True,1,0,0.4,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,3,False,0.13125,0.13125,0.5384615384615384,0.5384615384615384,0.5641025641025641,False,True,1,0,0.8,8,32,0.2,0.625,8,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,4,False,0.24077953296703297,0.2438701923076923,0.5882352941176471,0.5882352941176471,0.5227272727272727,True,False,2,0,0.9,25,17,0.5952380952380952,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,5,False,0.3276434732546865,0.329961467760181,0.6111111111111112,0.6111111111111112,0.5,False,True,2,0,0.9,0,52,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,6,False,0.39851038271879263,0.4002488785979135,0.55,0.5909090909090909,0.5094339622641509,False,True,2,0,0.9,29,17,0.6304347826086957,0.6,29,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,7,False,0.44173992989623734,0.44393665894843515,0.3,0.5625,0.5,True,False,3,0,0.9,26,16,0.6190476190476191,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,8,False,0.406304947422178,0.40795249421132634,0.25,0.5588235294117647,0.49206349206349204,False,True,3,0,0.9,0,48,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,9,False,0.3672287105666335,0.36846437065849474,0.25,0.6,0.463768115942029,True,False,4,0,0.9,24,15,0.6153846153846154,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,10,False,0.3379215329249751,0.33884827799387107,0.2,0.6136363636363636,0.4520547945205479,False,True,4,0,1.0,0,44,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,11,False,0.30344114969373137,0.3041362084954033,0.1,0.6122448979591837,0.4430379746835443,True,False,5,0,1.0,32,15,0.6808510638297872,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,12,False,0.25258086227029847,0.2531021563715525,0.1,0.6415094339622641,0.42168674698795183,False,True,5,0,1.0,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,13,False,0.2144356467027239,0.21482661727866434,0.05,0.6610169491525424,0.3956043956043956,True,False,6,0,1.0,30,11,0.7317073170731707,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,14,False,0.1733267350270429,0.17361996295899826,0.0,0.6557377049180327,0.39361702127659576,False,True,6,0,1.0,0,43,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,15,False,0.12999505127028216,0.1302149722192487,0.0,0.6666666666666666,0.38461538461538464,False,True,6,0,1.0,32,8,0.8,0.45,32,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,16,False,0.15374628845271163,0.1539112291644365,0.0,0.6623376623376623,0.38738738738738737,True,False,7,0,1.0,28,8,0.7777777777777778,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,17,False,0.11530971633953371,0.11543342187332738,0.0,0.65,0.3826086956521739,False,True,7,0,1.0,0,46,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,18,False,0.08648228725465028,0.08657506640499553,0.0,0.6395348837209303,0.3790322580645161,True,False,8,0,1.0,32,13,0.7111111111111111,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,19,False,0.06486171544098772,0.06493129980374665,0.0,0.6373626373626373,0.3828125,False,True,8,0,1.0,0,38,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,20,False,0.048646286580740786,0.04869847485280999,0.0,0.6458333333333334,0.37593984962406013,True,False,9,0,1.0,33,11,0.75,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,21,False,0.03648471493555559,0.03652385613960749,0.0,0.6565656565656566,0.3669064748201439,False,True,9,0,1.0,0,35,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,22,False,0.027363536201666695,0.02739289210470562,0.0,0.6571428571428571,0.363013698630137,True,False,10,0,1.0,31,13,0.7045454545454546,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,23,False,0.02052265215125002,0.020544669078529216,0.0,0.6607142857142857,0.35947712418300654,False,True,10,0,1.0,0,35,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,24,False,0.015391989113437516,0.015408501808896913,0.0,0.6581196581196581,0.3496932515337423,False,True,10,0,1.0,27,12,0.6923076923076923,0.35,27,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,25,False,0.05529399183507814,0.05530637635667268,0.0,0.6532258064516129,0.35502958579881655,True,False,11,0,1.0,30,9,0.7692307692307693,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,26,False,0.0414704938763086,0.04147978226750451,0.0,0.6614173228346457,0.35428571428571426,False,True,11,0,1.0,0,37,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,27,False,0.03110287040723145,0.031109836700628384,0.0,0.6716417910447762,0.34615384615384615,True,False,12,0,1.0,34,10,0.7727272727272727,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,28,False,0.023327152805423586,0.023332377525471286,0.0,0.6642857142857143,0.3492063492063492,False,True,12,0,1.0,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,29,False,0.017495364604067688,0.017499283144103463,0.0,0.6643835616438356,0.350253807106599,True,False,13,0,1.0,27,11,0.7105263157894737,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,30,False,0.013121523453050765,0.013124462358077597,0.0,0.668918918918919,0.3480392156862745,False,True,13,0,1.0,0,44,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,31,False,0.009841142589788075,0.009843346768558197,0.0,0.6560509554140127,0.35514018691588783,False,True,13,0,1.0,19,17,0.5277777777777778,0.42105263157894735,19,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,32,False,0.06001243588970947,0.06001408902378706,0.0,0.660377358490566,0.34841628959276016,True,False,14,0,1.0,28,14,0.6666666666666666,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,33,False,0.0450093269172821,0.04501056676784029,0.0,0.6583850931677019,0.3482142857142857,False,True,14,0,1.0,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,34,False,0.03375699518796158,0.03375792507588022,0.0,0.6588235294117647,0.3432203389830508,True,False,15,0,1.0,22,10,0.6875,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,35,False,0.02531774639097118,0.025318443806910167,0.0,0.6647398843930635,0.3389121338912134,False,True,15,0,1.0,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,36,False,0.018988309793228384,0.018988832855182623,0.0,0.6685393258426966,0.3293172690763052,True,False,16,0,1.0,21,20,0.5121951219512195,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,37,False,0.01424123234492129,0.014241624641386967,0.0,0.6740331491712708,0.32677165354330706,False,True,16,0,1.0,0,37,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,38,False,0.010680924258690968,0.010681218481040226,0.0,0.6702702702702703,0.3281853281853282,True,False,17,0,1.0,27,19,0.5869565217391305,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,49,39,False,0.008010693194018226,0.008010913860780169,0.0,0.6666666666666666,0.3345724907063197,False,True,17,0,1.0,0,37,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,1,False,0.0,0.0,0.21052631578947367,0.21052631578947367,0.8214285714285714,False,True,0,0,0.1,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,2,False,0.05263157894736842,0.05263157894736842,0.25,0.34782608695652173,0.7058823529411765,False,True,0,0,0.1,2,44,0.043478260869565216,0.0,2,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,3,False,0.0975093984962406,0.10197368421052631,0.25,0.4,0.6486486486486487,False,True,0,0,0.3,0,43,0.0,0.0,2,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,4,False,0.12670347744360902,0.13898026315789475,0.15,0.43333333333333335,0.627906976744186,True,False,1,0,0.4,9,30,0.23076923076923078,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,5,False,0.13252760808270675,0.14173519736842105,0.05,0.42424242424242425,0.6086956521739131,False,True,1,0,0.5,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,6,False,0.11189570606203006,0.11880139802631579,0.05,0.42424242424242425,0.5833333333333334,False,True,1,0,0.5,11,32,0.2558139534883721,0.45454545454545453,11,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,7,False,0.11809385746860047,0.15216923033791865,0.05,0.4864864864864865,0.5384615384615384,False,True,1,0,0.6,9,32,0.21951219512195122,0.55,20,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,8,False,0.12785610738716466,0.189126922753439,0.05,0.4634146341463415,0.543859649122807,True,False,2,0,0.6,22,18,0.55,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,9,False,0.1083920805403735,0.15434519206507927,0.05,0.5111111111111111,0.5,False,True,2,0,0.7,0,48,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,10,False,0.09379406040528013,0.12825889404880947,0.0,0.5208333333333334,0.4788732394366197,False,True,2,0,0.7,15,30,0.3333333333333333,0.6,15,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,11,False,0.11320268816110293,0.1711941705366071,0.0,0.5283018867924528,0.47368421052631576,False,True,2,0,0.8,21,25,0.45652173913043476,0.65,36,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,12,False,0.1429377304065415,0.20964562790245533,0.0,0.5263157894736842,0.4691358024691358,False,True,2,0,0.9,22,17,0.5641025641025641,0.5,58,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,13,False,0.16077472637633466,0.2197342209268415,0.0,0.5079365079365079,0.4827586206896552,True,False,3,0,0.9,21,15,0.5833333333333334,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,14,False,0.12058104478225103,0.16480066569513113,0.0,0.5076923076923077,0.4838709677419355,False,True,3,0,0.9,0,40,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,15,False,0.09043578358668826,0.12360049927134835,0.0,0.5068493150684932,0.47572815533980584,True,False,4,0,1.0,23,16,0.5897435897435898,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,16,False,0.0678268376900162,0.09270037445351126,0.0,0.5064935064935064,0.47706422018348627,False,True,4,0,1.0,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,17,False,0.050870128267512145,0.06952528084013344,0.0,0.524390243902439,0.46551724137931033,True,False,5,0,1.0,33,13,0.717391304347826,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,18,False,0.03815259620063411,0.052143960630100086,0.0,0.5294117647058824,0.4583333333333333,False,True,5,0,1.0,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,19,False,0.028614447150475588,0.03910797047257507,0.0,0.5454545454545454,0.4330708661417323,True,False,6,0,1.0,27,12,0.6923076923076923,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,20,False,0.02146083536285669,0.0293309778544313,0.0,0.5698924731182796,0.42424242424242425,False,True,6,0,1.0,0,35,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,21,False,0.01609562652214252,0.021998233390823477,0.0,0.5918367346938775,0.4057971014492754,True,False,7,0,1.0,29,8,0.7837837837837838,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,22,False,0.012071719891606889,0.016498675043117608,0.0,0.5922330097087378,0.4,False,True,7,0,1.0,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,23,False,0.009053789918705165,0.012374006282338205,0.0,0.5943396226415094,0.39864864864864863,True,False,8,0,1.0,38,9,0.8085106382978723,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,24,False,0.0067903424390288744,0.009280504711753654,0.0,0.5963302752293578,0.3935483870967742,False,True,8,0,1.0,0,38,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,25,False,0.005092756829271656,0.006960378533815241,0.0,0.6,0.3902439024390244,True,False,9,0,1.0,29,9,0.7631578947368421,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,26,False,0.003819567621953742,0.00522028390036143,0.0,0.6016949152542372,0.38823529411764707,False,True,9,0,1.0,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,27,False,0.0028646757164653065,0.003915212925271073,0.0,0.6,0.3872832369942196,True,False,10,0,1.0,30,17,0.6382978723404256,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,28,False,0.00214850678734898,0.0029364096939533046,0.0,0.6065573770491803,0.3898305084745763,False,True,10,0,1.0,0,44,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,29,False,0.0016113800905117348,0.0022023072704649782,0.0,0.5970149253731343,0.39473684210526316,True,False,11,0,1.0,28,7,0.8,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,30,False,0.001208535067883801,0.0016517304528487337,0.0,0.5957446808510638,0.39800995024875624,False,True,11,0,1.0,0,36,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,31,False,0.0009064013009128507,0.0012387978396365502,0.0,0.6041666666666666,0.3942307692307692,True,False,12,0,1.0,34,7,0.8292682926829268,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,32,False,0.0006798009756846382,0.0009290983797274127,0.0,0.6013513513513513,0.38967136150234744,False,True,12,0,1.0,0,46,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,33,False,0.0005098507317634785,0.0006968237847955595,0.0,0.6052631578947368,0.3853211009174312,False,True,12,0,1.0,25,14,0.6410256410256411,0.45,25,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,34,False,0.05663238804882261,0.05677261783859667,0.0,0.60625,0.3893805309734513,True,False,13,0,1.0,27,16,0.627906976744186,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,35,False,0.042474291036616964,0.0425794633789475,0.0,0.6,0.38961038961038963,False,True,13,0,1.0,0,37,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,36,False,0.03185571827746272,0.03193459753421063,0.0,0.6,0.3884297520661157,True,False,14,0,1.0,21,9,0.7,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,37,False,0.02389178870809704,0.023950948150657972,0.0,0.5977653631284916,0.38866396761133604,False,True,14,0,1.0,0,38,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,38,False,0.017918841531072777,0.01796321111299348,0.0,0.6021505376344086,0.3828125,True,False,15,0,1.0,20,14,0.5882352941176471,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,50,39,False,0.013439131148304584,0.013472408334745108,0.0,0.6063829787234043,0.3769230769230769,False,True,15,0,1.0,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,1,False,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8709677419354839,False,True,0,0,0.2,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,2,False,0.03571428571428571,0.03571428571428571,0.2777777777777778,0.2777777777777778,0.7777777777777778,False,True,0,0,0.3,4,34,0.10526315789473684,0.0,4,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,3,False,0.08630952380952382,0.09623015873015874,0.2,0.3333333333333333,0.7209302325581395,True,False,1,0,0.3,11,33,0.25,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,4,False,0.11473214285714287,0.12217261904761906,0.1,0.3793103448275862,0.673469387755102,False,True,1,0,0.4,0,39,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,5,False,0.11104910714285716,0.1166294642857143,0.05,0.40625,0.6181818181818182,True,False,2,0,0.7,15,27,0.35714285714285715,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,6,False,0.09578683035714286,0.09997209821428572,0.05,0.4444444444444444,0.5833333333333334,False,True,2,0,0.8,0,46,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,7,False,0.08434012276785716,0.0874790736607143,0.05,0.46153846153846156,0.5454545454545454,True,False,3,0,0.9,21,24,0.4666666666666667,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,8,False,0.07575509207589286,0.07810930524553572,0.05,0.5,0.5211267605633803,False,True,3,0,1.0,0,40,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,9,False,0.06931631905691964,0.07108197893415179,0.05,0.49019607843137253,0.5256410256410257,True,False,4,0,1.0,28,15,0.6511627906976745,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,10,False,0.06448723929268972,0.06581148420061383,0.05,0.509090909090909,0.5057471264367817,False,True,4,0,1.0,0,42,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,11,False,0.06086542946951729,0.06185861315046037,0.05,0.5333333333333333,0.4787234042553192,True,False,5,0,1.0,29,11,0.725,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,12,False,0.05814907210213797,0.05889395986284528,0.05,0.5230769230769231,0.48484848484848486,False,True,5,0,1.0,0,41,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,13,False,0.05611180407660347,0.05667046989713395,0.0,0.5211267605633803,0.4811320754716981,True,False,6,0,1.0,31,11,0.7380952380952381,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,14,False,0.0420838530574526,0.042502852422850464,0.0,0.527027027027027,0.4727272727272727,False,True,6,0,1.0,0,46,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,15,False,0.03156288979308945,0.03187713931713785,0.0,0.5121951219512195,0.48333333333333334,True,False,7,0,1.0,28,12,0.7,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,16,False,0.023672167344817092,0.02390785448785339,0.0,0.5,0.496,False,True,7,0,1.0,0,38,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,17,False,0.017754125508612818,0.01793089086589004,0.0,0.4945054945054945,0.48507462686567165,True,False,8,0,1.0,27,16,0.627906976744186,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,18,False,0.013315594131459612,0.01344816814941753,0.0,0.5157894736842106,0.4744525547445255,False,True,8,0,1.0,0,44,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,19,False,0.009986695598594709,0.010086126112063148,0.0,0.5247524752475248,0.4589041095890411,True,False,9,0,1.0,24,13,0.6486486486486487,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,20,False,0.0074900216989460325,0.007564594584047361,0.0,0.5333333333333333,0.4503311258278146,False,True,9,0,1.0,0,45,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,21,False,0.005617516274209524,0.005673445938035521,0.0,0.5344827586206896,0.44785276073619634,True,False,10,0,1.0,25,8,0.7575757575757576,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,22,False,0.004213137205657144,0.004255084453526641,0.0,0.5416666666666666,0.44047619047619047,False,True,10,0,1.0,0,36,0.0,0.0,0,0.0,0.065,0.065,0.0,0.0
deletion,0.065,0.7,,51,23,False,0.003159852904242858,0.0031913133401449806,0.0,0.536,0.44571428571428573,True,False,11,0,1.0,33,12,0.7333333333333333,0.0,0,0.0,0.065,0.065,0.0,0.0
