mode,detection,write_pref,side_host_attention,side_routing,side_task_overlap,side_deadline_pressure,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy,side_teardown,side_active,side_teardown_count,side_sweep_count,discovered_fraction,side_writes,sanctioned_writes,ungoverned_fraction,side_cache_corruption,side_entries,evader_fraction,population_attention,chosen_attention,substrate_gap,mean_side_value
deletion,0.0,0.7,,overlap,0.3,0.5,50,12,False,0.2593125536972372,0.3334529318389058,0.05,0.5636363636363636,0.40860215053763443,False,True,0,0,0.8,10,30,0.25,0.55,25,0.0,0.0,0.0,0.0,0.5015124911743986
deletion,0.0,0.7,,overlap,0.3,0.5,50,13,False,0.2605558438443565,0.3250896988791793,0.0,0.5806451612903226,0.39603960396039606,False,True,0,0,0.8,4,31,0.11428571428571428,0.55,29,0.0,0.0,0.0,0.0,0.3843339206745576
deletion,0.0,0.7,,overlap,0.3,0.5,50,14,False,0.25434545431183875,0.31256727415938446,0.0,0.5873015873015873,0.37735849056603776,False,True,0,0,0.8,7,38,0.15555555555555556,0.45,36,0.0,0.0,0.0,0.0,0.45147360676248766
deletion,0.0,0.7,,overlap,0.3,0.5,50,15,False,0.23897337644816477,0.29067545561953834,0.0,0.5909090909090909,0.375,False,True,0,0,0.9,4,45,0.08163265306122448,0.5,40,0.0,0.0,0.0,0.0,0.27856926756324
deletion,0.0,0.7,,overlap,0.3,0.5,50,16,False,0.23280146090755216,0.28050659171465375,0.0,0.6029411764705882,0.3652173913043478,False,True,0,0,1.0,3,36,0.07692307692307693,0.55,43,0.0,0.0,0.0,0.0,0.2207619624856398
deletion,0.0,0.7,,overlap,0.3,0.5,50,17,False,0.24335109568066413,0.2791299437859903,0.0,0.6111111111111112,0.36134453781512604,False,True,0,0,1.0,7,39,0.15217391304347827,0.5,50,0.0,0.0,0.0,0.0,0.29767201436492274
deletion,0.0,0.7,,overlap,0.3,0.5,50,18,False,0.2450133217604981,0.2718474578394927,0.0,0.6216216216216216,0.34959349593495936,False,True,0,0,1.0,4,37,0.0975609756097561,0.5,54,0.0,0.0,0.0,0.0,0.28999063236960076
deletion,0.0,0.7,,overlap,0.3,0.5,50,19,False,0.24625999132037357,0.26638559337961953,0.0,0.618421052631579,0.34375,False,True,0,0,1.0,8,31,0.20512820512820512,0.4,62,0.0,0.0,0.0,0.0,0.22430825670095253
deletion,0.0,0.7,,overlap,0.3,0.5,50,20,False,0.23469499349028017,0.24978919503471464,0.0,0.6296296296296297,0.3382352941176471,False,True,0,0,1.0,9,31,0.225,0.3,71,0.0,0.0,0.0,0.0,0.32002532988275667
deletion,0.0,0.7,,overlap,0.3,0.5,50,21,False,0.21352124511771015,0.22484189627603599,0.0,0.6428571428571429,0.323943661971831,False,True,0,0,1.0,7,31,0.18421052631578946,0.25,78,0.0,0.0,0.0,0.0,0.39389817035045527
deletion,0.0,0.7,,overlap,0.3,0.5,50,22,False,0.1913909338382826,0.19988142220702698,0.0,0.651685393258427,0.31543624161073824,False,True,0,0,1.0,5,30,0.14285714285714285,0.35,83,0.0,0.0,0.0,0.0,0.3765193233616988
deletion,0.0,0.7,,overlap,0.3,0.5,50,23,False,0.18729320037871194,0.19366106665527022,0.0,0.6593406593406593,0.3161290322580645,False,True,0,0,1.0,5,37,0.11904761904761904,0.45,88,0.0,0.0,0.0,0.0,0.38388853863177946
deletion,0.0,0.7,,overlap,0.3,0.5,50,24,False,0.19671990028403394,0.20149579999145265,0.0,0.6702127659574468,0.3081761006289308,False,True,0,0,1.0,10,26,0.2777777777777778,0.75,98,0.0,0.0,0.0,0.0,0.43857509707055764
deletion,0.0,0.7,,overlap,0.3,0.5,50,25,False,0.24128992521302545,0.2448718499935895,0.0,0.6804123711340206,0.30120481927710846,False,True,0,0,1.0,8,41,0.16326530612244897,0.65,106,0.0,0.0,0.0,0.0,0.2819456701103881
deletion,0.0,0.7,,overlap,0.3,0.5,50,26,False,0.2622174439097691,0.2649038874951921,0.0,0.6868686868686869,0.29411764705882354,False,True,0,0,1.0,8,39,0.1702127659574468,0.4,114,0.0,0.0,0.0,0.0,0.3156433376088973
deletion,0.0,0.7,,overlap,0.3,0.5,50,27,False,0.24666308293232683,0.24867791562139407,0.0,0.696078431372549,0.288135593220339,False,True,0,0,1.0,14,32,0.30434782608695654,0.25,128,0.0,0.0,0.0,0.0,0.378530186394072
deletion,0.0,0.7,,overlap,0.3,0.5,50,28,False,0.21624731219924512,0.21775843671604556,0.0,0.6857142857142857,0.2967032967032967,False,True,0,0,1.0,3,40,0.06976744186046512,0.3,131,0.0,0.0,0.0,0.0,0.3089190830262233
deletion,0.0,0.7,,overlap,0.3,0.5,50,29,False,0.19968548414943382,0.20081882753703417,0.0,0.6851851851851852,0.2978723404255319,False,True,0,0,1.0,9,25,0.2647058823529412,0.6,140,0.0,0.0,0.0,0.0,0.380816291715126
deletion,0.0,0.7,,overlap,0.3,0.5,50,30,False,0.2247641131120754,0.22561412065277564,0.0,0.6929824561403509,0.29591836734693877,False,True,0,0,1.0,8,30,0.21052631578947367,0.45,148,0.0,0.0,0.0,0.0,0.3265768327104309
deletion,0.0,0.7,,overlap,0.3,0.5,50,31,False,0.22482308483405652,0.22546059048958172,0.0,0.6916666666666667,0.29901960784313725,False,True,0,0,1.0,10,32,0.23809523809523808,0.3,158,0.0,0.0,0.0,0.0,0.2709710052232196
deletion,0.0,0.7,,overlap,0.3,0.5,50,32,False,0.2061173136255424,0.2065954428671863,0.0,0.6910569105691057,0.29523809523809524,False,True,0,0,1.0,8,37,0.17777777777777778,0.3,166,0.0,0.0,0.0,0.0,0.305340834788078
deletion,0.0,0.7,,overlap,0.3,0.5,50,33,False,0.19208798521915682,0.19244658215038973,0.0,0.6935483870967742,0.2971698113207547,False,True,0,0,1.0,6,40,0.13043478260869565,0.6,172,0.0,0.0,0.0,0.0,0.3388449093036183
deletion,0.0,0.7,,overlap,0.3,0.5,50,34,False,0.2190659889143676,0.2193349366127923,0.0,0.6946564885496184,0.29545454545454547,False,True,0,0,1.0,3,30,0.09090909090909091,0.55,175,0.0,0.0,0.0,0.0,0.4079689729808524
deletion,0.0,0.7,,overlap,0.3,0.5,50,35,False,0.2330494916857757,0.23325120245959421,0.0,0.6940298507462687,0.29333333333333333,False,True,0,0,1.0,9,30,0.23076923076923078,0.65,184,0.0,0.0,0.0,0.0,0.4195150603168316
deletion,0.0,0.7,,overlap,0.3,0.5,50,36,False,0.2560371187643318,0.25618840184469566,0.0,0.7021276595744681,0.28879310344827586,False,True,0,0,1.0,0,30,0.0,0.65,184,0.0,0.0,0.0,0.0,0.3240234638307222
deletion,0.0,0.7,,overlap,0.3,0.5,50,37,False,0.2732778390732488,0.27339130138352175,0.0,0.696551724137931,0.2875,False,True,0,0,1.0,5,36,0.12195121951219512,0.7,189,0.0,0.0,0.0,0.0,0.25376393262437524
deletion,0.0,0.7,,overlap,0.3,0.5,50,38,False,0.2924583793049366,0.2925434760376413,0.0,0.7027027027027027,0.2827868852459016,False,True,0,0,1.0,1,38,0.02564102564102564,0.65,190,0.0,0.0,0.0,0.0,0.293736004169287
deletion,0.0,0.7,,overlap,0.3,0.5,50,39,False,0.3005937844787025,0.30065760702823097,0.0,0.7019867549668874,0.28112449799196787,False,True,0,0,1.0,7,37,0.1590909090909091,0.7,197,0.0,0.0,0.0,0.0,0.30192025374022113
deletion,0.0,0.7,,overlap,0.3,0.5,51,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,0.3,0.5,51,1,False,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8787878787878788,False,True,0,0,0.2,0,43,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,0.3,0.5,51,2,False,0.03571428571428571,0.03571428571428571,0.2222222222222222,0.2222222222222222,0.7804878048780488,False,True,0,0,0.4,1,36,0.02702702702702703,1.0,1,0.0,0.0,0.0,0.0,0.02147388372499999
deletion,0.0,0.7,,overlap,0.3,0.5,51,3,False,0.09623015873015874,0.17956349206349206,0.1,0.28,0.7346938775510204,False,True,0,0,0.4,4,35,0.10256410256410256,1.0,5,0.0,0.0,0.0,0.0,0.4031532316739332
deletion,0.0,0.7,,overlap,0.3,0.5,51,4,False,0.11324404761904762,0.272172619047619,0.1,0.35714285714285715,0.6727272727272727,False,True,0,0,0.4,5,40,0.1111111111111111,1.0,10,0.0,0.0,0.0,0.0,0.41197919046180387
deletion,0.0,0.7,,overlap,0.3,0.5,51,5,False,0.1260044642857143,0.3416294642857143,0.05,0.3548387096774194,0.6557377049180327,False,True,0,0,0.4,13,31,0.29545454545454547,0.95,23,0.0,0.0,0.0,0.0,0.8953184030934331
deletion,0.0,0.7,,overlap,0.3,0.5,51,6,False,0.1230747767857143,0.3812220982142857,0.05,0.4,0.6119402985074627,False,True,0,0,0.6,4,40,0.09090909090909091,0.95,27,0.0,0.0,0.0,0.0,0.1992074077849534
deletion,0.0,0.7,,overlap,0.3,0.5,51,7,False,0.1530203683035714,0.41091657366071427,0.0,0.40540540540540543,0.5753424657534246,False,True,0,0,0.7,4,35,0.10256410256410256,0.9,31,0.0,0.0,0.0,0.0,0.49741827892971574
deletion,0.0,0.7,,overlap,0.3,0.5,51,8,False,0.17905099051339285,0.4206874302455357,0.0,0.4634146341463415,0.5375,False,True,0,0,0.8,5,35,0.125,0.8,36,0.0,0.0,0.0,0.0,0.2629333659346543
deletion,0.0,0.7,,overlap,0.3,0.5,51,9,False,0.20571681431361608,0.41551557268415173,0.0,0.4782608695652174,0.5227272727272727,False,True,0,0,0.8,9,34,0.20930232558139536,0.6,45,0.0,0.0,0.0,0.0,0.3570461033880048
deletion,0.0,0.7,,overlap,0.3,0.5,51,10,False,0.20785903930664062,0.3866366795131138,0.0,0.52,0.5,False,True,0,0,0.9,3,38,0.07317073170731707,0.55,48,0.0,0.0,0.0,0.0,0.3026958493087383
deletion,0.0,0.7,,overlap,0.3,0.5,51,11,False,0.2148228509085519,0.35872750963483535,0.0,0.5384615384615384,0.4752475247524752,False,True,0,0,0.9,2,44,0.043478260869565216,0.55,50,0.0,0.0,0.0,0.0,0.22034825445089565
deletion,0.0,0.7,,overlap,0.3,0.5,51,12,False,0.22004570960998535,0.3377956322261265,0.0,0.5636363636363636,0.46153846153846156,False,True,0,0,0.9,5,34,0.1282051282051282,0.6,55,0.0,0.0,0.0,0.0,0.29982173482753294
deletion,0.0,0.7,,overlap,0.3,0.5,51,13,False,0.2293199964932033,0.32834672416959493,0.0,0.576271186440678,0.44144144144144143,False,True,0,0,0.9,10,37,0.2127659574468085,0.5,65,0.0,0.0,0.0,0.0,0.3492621340727665
deletion,0.0,0.7,,overlap,0.3,0.5,51,14,False,0.22556142594133105,0.3087600431271962,0.0,0.5806451612903226,0.43103448275862066,False,True,0,0,0.9,12,35,0.2553191489361702,0.5,77,0.0,0.0,0.0,0.0,0.3380649703565627
deletion,0.0,0.7,,overlap,0.3,0.5,51,15,False,0.22274249802742685,0.29407003234539714,0.0,0.582089552238806,0.424,False,True,0,0,0.9,13,28,0.3170731707317073,0.65,90,0.0,0.0,0.0,0.0,0.3667220675976422
deletion,0.0,0.7,,overlap,0.3,0.5,51,16,False,0.23669973066342728,0.30180252425904786,0.0,0.5857142857142857,0.4186046511627907,False,True,0,0,0.9,4,44,0.08333333333333333,0.65,94,0.0,0.0,0.0,0.0,0.2718498967443687
deletion,0.0,0.7,,overlap,0.3,0.5,51,17,False,0.2471676551404276,0.3076018931942859,0.0,0.5833333333333334,0.41605839416058393,False,True,0,0,0.9,3,38,0.07317073170731707,0.65,97,0.0,0.0,0.0,0.0,0.30943417588265476
deletion,0.0,0.7,,overlap,0.3,0.5,51,18,False,0.2550185984981778,0.3119514198957144,0.0,0.6,0.40425531914893614,False,True,0,0,0.9,10,30,0.25,0.4,107,0.0,0.0,0.0,0.0,0.30499809452813986
deletion,0.0,0.7,,overlap,0.3,0.5,51,19,False,0.23412109173077625,0.2839635649217858,0.0,0.6172839506172839,0.3933333333333333,False,True,0,0,0.9,9,24,0.2727272727272727,0.3,116,0.0,0.0,0.0,0.0,0.4076580719016777
deletion,0.0,0.7,,overlap,0.3,0.5,51,20,False,0.20773367594093933,0.25047267369133935,0.0,0.6162790697674418,0.3860759493670886,False,True,0,0,0.9,2,37,0.05128205128205128,0.2,118,0.0,0.0,0.0,0.0,0.29541437119106095
deletion,0.0,0.7,,overlap,0.3,0.5,51,21,False,0.17722882838427592,0.2128545052685045,0.0,0.6153846153846154,0.3902439024390244,False,True,0,0,0.9,4,27,0.12903225806451613,0.2,122,0.0,0.0,0.0,0.0,0.4500140208210685
deletion,0.0,0.7,,overlap,0.3,0.5,51,22,False,0.15435019271677836,0.18464087895137837,0.0,0.631578947368421,0.378698224852071,False,True,0,0,0.9,1,33,0.029411764705882353,0.2,123,0.0,0.0,0.0,0.0,0.22364822595968029
deletion,0.0,0.7,,overlap,0.3,0.5,51,23,False,0.1371912159661552,0.16348065921353377,0.0,0.6428571428571429,0.3699421965317919,False,True,0,0,1.0,5,40,0.1111111111111111,0.25,128,0.0,0.0,0.0,0.0,0.30863682733523456
deletion,0.0,0.7,,overlap,0.3,0.5,51,24,False,0.13414341197461638,0.15386049441015032,0.0,0.6407766990291263,0.3687150837988827,False,True,0,0,1.0,5,35,0.125,0.25,133,0.0,0.0,0.0,0.0,0.262549299426342
deletion,0.0,0.7,,overlap,0.3,0.5,51,25,False,0.1318575589809623,0.14664537080761275,0.0,0.6396396396396397,0.36507936507936506,False,True,0,0,1.0,6,29,0.17142857142857143,0.35,139,0.0,0.0,0.0,0.0,0.37732688746128684
deletion,0.0,0.7,,overlap,0.3,0.5,51,26,False,0.1426431692357217,0.15373402810570957,0.0,0.6460176991150443,0.359375,False,True,0,0,1.0,11,33,0.25,0.4,150,0.0,0.0,0.0,0.0,0.3592444225386403
deletion,0.0,0.7,,overlap,0.3,0.5,51,27,False,0.1569823769267913,0.16530052107928217,0.0,0.65,0.355,False,True,0,0,1.0,13,30,0.3023255813953488,0.5,163,0.0,0.0,0.0,0.0,0.4280192898287091
deletion,0.0,0.7,,overlap,0.3,0.5,51,28,False,0.18023678269509347,0.18647539080946163,0.0,0.6422764227642277,0.35436893203883496,False,True,0,0,1.0,7,33,0.175,0.5,170,0.0,0.0,0.0,0.0,0.35253692209691023
deletion,0.0,0.7,,overlap,0.3,0.5,51,29,False,0.1976775870213201,0.20235654310709622,0.0,0.627906976744186,0.3581395348837209,False,True,0,0,1.0,6,25,0.1935483870967742,0.55,176,0.0,0.0,0.0,0.0,0.33637984275183885
deletion,0.0,0.7,,overlap,0.3,0.5,51,30,False,0.21700819026599008,0.22051740733032218,0.0,0.6335877862595419,0.3515981735159817,False,True,0,0,1.0,10,36,0.21739130434782608,0.5,186,0.0,0.0,0.0,0.0,0.3121030641851546
deletion,0.0,0.7,,overlap,0.3,0.5,51,31,False,0.22525614269949257,0.22788805549774163,0.0,0.6390977443609023,0.3466666666666667,False,True,0,0,1.0,5,37,0.11904761904761904,0.4,191,0.0,0.0,0.0,0.0,0.39899932045807
deletion,0.0,0.7,,overlap,0.3,0.5,51,32,False,0.21894210702461941,0.22091604162330625,0.0,0.6423357664233577,0.34615384615384615,False,True,0,0,1.0,12,29,0.2926829268292683,0.4,203,0.0,0.0,0.0,0.0,0.4668015093057334
deletion,0.0,0.7,,overlap,0.3,0.5,51,33,False,0.21420658026846456,0.21568703121747967,0.0,0.6376811594202898,0.3474576271186441,False,True,0,0,1.0,1,44,0.022222222222222223,0.4,204,0.0,0.0,0.0,0.0,0.2704132794942187
deletion,0.0,0.7,,overlap,0.3,0.5,51,34,False,0.21065493520134843,0.21176527341310974,0.0,0.6382978723404256,0.345679012345679,False,True,0,0,1.0,12,34,0.2608695652173913,0.45,216,0.0,0.0,0.0,0.0,0.4033219167264833
deletion,0.0,0.7,,overlap,0.3,0.5,51,35,False,0.21424120140101133,0.21507395505983232,0.0,0.6363636363636364,0.3413654618473896,False,True,0,0,1.0,10,31,0.24390243902439024,0.3,226,0.0,0.0,0.0,0.0,0.46169881635413323
deletion,0.0,0.7,,overlap,0.3,0.5,51,36,False,0.19818090105075847,0.19880546629487425,0.0,0.64,0.3424124513618677,False,True,0,0,1.0,6,25,0.1935483870967742,0.3,232,0.0,0.0,0.0,0.0,0.3573468462467947
deletion,0.0,0.7,,overlap,0.3,0.5,51,37,False,0.18613567578806886,0.1866040997211557,0.0,0.6387096774193548,0.34220532319391633,False,True,0,0,1.0,1,38,0.02564102564102564,0.35,233,0.0,0.0,0.0,0.0,0.20461322039692614
deletion,0.0,0.7,,overlap,0.3,0.5,51,38,False,0.18335175684105165,0.18370307479086678,0.0,0.6392405063291139,0.33955223880597013,False,True,0,0,1.0,8,38,0.17391304347826086,0.6,241,0.0,0.0,0.0,0.0,0.28540389050367787
deletion,0.0,0.7,,overlap,0.3,0.5,51,39,False,0.21251381763078875,0.2127773060931501,0.0,0.6358024691358025,0.3418181818181818,False,True,0,0,1.0,6,36,0.14285714285714285,0.65,247,0.0,0.0,0.0,0.0,0.39357499336723223
deletion,0.0,0.7,,overlap,0.3,1.0,42,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,0.3,1.0,42,1,False,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8260869565217391,False,True,0,0,0.5,0,52,0.0,0.0,0,0.0,0.0,0.0,0.0,0.058824499999999974
deletion,0.0,0.7,,overlap,0.3,1.0,42,2,False,0.08333333333333333,0.08333333333333333,0.5,0.5,0.75,False,True,0,0,0.5,2,38,0.05,0.5,2,0.0,0.0,0.0,0.0,0.12339655348999998
deletion,0.0,0.7,,overlap,0.3,1.0,42,3,False,0.1875,0.1875,0.6428571428571429,0.6428571428571429,0.6388888888888888,False,True,0,0,0.8,0,39,0.0,0.5,2,0.0,0.0,0.0,0.0,0.040922482966297594
deletion,0.0,0.7,,overlap,0.3,1.0,42,4,False,0.2860331632653061,0.3013392857142857,0.625,0.625,0.6153846153846154,False,True,0,0,0.9,5,35,0.125,0.5714285714285714,7,0.0,0.0,0.0,0.0,0.12572962436002075
deletion,0.0,0.7,,overlap,0.3,1.0,42,5,False,0.364078443877551,0.3755580357142857,0.6,0.6190476190476191,0.5652173913043478,False,True,0,0,0.9,6,33,0.15384615384615385,0.6153846153846154,13,0.0,0.0,0.0,0.0,0.156762297263032
deletion,0.0,0.7,,overlap,0.3,1.0,42,6,False,0.42498190983124023,0.43359160370879124,0.55,0.6086956521739131,0.56,False,True,0,0,0.9,16,29,0.35555555555555557,0.55,29,0.0,0.0,0.0,0.0,0.30735370746713747
deletion,0.0,0.7,,overlap,0.3,1.0,42,7,False,0.45623643237343015,0.46269370278159344,0.4,0.5862068965517241,0.5344827586206896,False,True,0,0,0.9,10,30,0.25,0.6,39,0.0,0.0,0.0,0.0,0.2745186454744552
deletion,0.0,0.7,,overlap,0.3,1.0,42,8,False,0.4671773242800726,0.4720202770861951,0.4,0.6129032258064516,0.49206349206349204,False,True,0,0,0.9,13,35,0.2708333333333333,0.6,52,0.0,0.0,0.0,0.0,0.30647792755175135
deletion,0.0,0.7,,overlap,0.3,1.0,42,9,False,0.47538299321005445,0.47901520781464635,0.35,0.6285714285714286,0.463768115942029,False,True,0,0,0.9,17,23,0.425,0.75,69,0.0,0.0,0.0,0.0,0.3342651700328912
deletion,0.0,0.7,,overlap,0.3,1.0,42,10,False,0.49403724490754086,0.4967614058609848,0.3,0.631578947368421,0.4520547945205479,False,True,0,0,0.9,11,33,0.25,0.65,80,0.0,0.0,0.0,0.0,0.30026518603241653
deletion,0.0,0.7,,overlap,0.3,1.0,42,11,False,0.4892779336806556,0.4913210543957386,0.3,0.6888888888888889,0.4125,False,True,0,0,1.0,12,24,0.3333333333333333,0.65,92,0.0,0.0,0.0,0.0,0.32387084858151466
deletion,0.0,0.7,,overlap,0.3,1.0,42,12,False,0.4857084502604917,0.48724079079680394,0.3,0.6956521739130435,0.4024390243902439,False,True,0,0,1.0,18,27,0.4,0.65,110,0.0,0.0,0.0,0.0,0.3926807294594862
deletion,0.0,0.7,,overlap,0.3,1.0,42,13,False,0.4830313376953688,0.484180593097603,0.1,0.6666666666666666,0.3978494623655914,False,True,0,0,1.0,18,18,0.5,0.7,128,0.0,0.0,0.0,0.0,0.37656931749680755
deletion,0.0,0.7,,overlap,0.3,1.0,42,14,False,0.46227350327152655,0.46313544482320224,0.05,0.6610169491525424,0.3979591836734694,False,True,0,0,1.0,10,35,0.2222222222222222,0.65,138,0.0,0.0,0.0,0.0,0.2319988963094885
deletion,0.0,0.7,,overlap,0.3,1.0,42,15,False,0.434205127453645,0.4348515836174017,0.05,0.6721311475409836,0.38235294117647056,False,True,0,0,1.0,12,36,0.25,0.7,150,0.0,0.0,0.0,0.0,0.35224720935462045
deletion,0.0,0.7,,overlap,0.3,1.0,42,16,False,0.41940384559023375,0.4198886877130513,0.0,0.6911764705882353,0.3669724770642202,False,True,0,0,1.0,12,25,0.32432432432432434,0.5,162,0.0,0.0,0.0,0.0,0.3268046625089424
deletion,0.0,0.7,,overlap,0.3,1.0,42,17,False,0.37705288419267535,0.3774165157847885,0.0,0.684931506849315,0.3620689655172414,False,True,0,0,1.0,16,26,0.38095238095238093,0.6,178,0.0,0.0,0.0,0.0,0.3315880700477968
deletion,0.0,0.7,,overlap,0.3,1.0,42,18,False,0.3577896631445065,0.35806238683859143,0.0,0.6582278481012658,0.3709677419354839,False,True,0,0,1.0,10,27,0.2702702702702703,0.7,188,0.0,0.0,0.0,0.0,0.36695483238083015
deletion,0.0,0.7,,overlap,0.3,1.0,42,19,False,0.3558422473583799,0.3560467901289436,0.0,0.6705882352941176,0.36153846153846153,False,True,0,0,1.0,12,27,0.3076923076923077,0.65,200,0.0,0.0,0.0,0.0,0.3127075121791173
deletion,0.0,0.7,,overlap,0.3,1.0,42,20,False,0.3481316855187849,0.34828509259670765,0.0,0.6818181818181818,0.35074626865671643,False,True,0,0,1.0,14,31,0.3111111111111111,0.45,214,0.0,0.0,0.0,0.0,0.3428909359968226
deletion,0.0,0.7,,overlap,0.3,1.0,42,21,False,0.3173487641390887,0.31746381944753077,0.0,0.6808510638297872,0.34965034965034963,False,True,0,0,1.0,17,21,0.4473684210526316,0.55,231,0.0,0.0,0.0,0.0,0.35035461910380394
deletion,0.0,0.7,,overlap,0.3,1.0,42,22,False,0.30676157310431645,0.30684786458564806,0.0,0.6767676767676768,0.35135135135135137,False,True,0,0,1.0,18,30,0.375,0.55,249,0.0,0.0,0.0,0.0,0.3658930516558877
deletion,0.0,0.7,,overlap,0.3,1.0,42,23,False,0.29882117982823736,0.2988858984392361,0.0,0.6699029126213593,0.35526315789473684,False,True,0,0,1.0,18,26,0.4090909090909091,0.5,267,0.0,0.0,0.0,0.0,0.31796314873939424
deletion,0.0,0.7,,overlap,0.3,1.0,42,24,False,0.286615884871178,0.28666442382942703,0.0,0.6666666666666666,0.3503184713375796,False,True,0,0,1.0,9,35,0.20454545454545456,0.25,276,0.0,0.0,0.0,0.0,0.33356004050632976
deletion,0.0,0.7,,overlap,0.3,1.0,42,25,False,0.24621191365338352,0.24624831787207027,0.0,0.6666666666666666,0.3395061728395062,False,True,0,0,1.0,18,30,0.375,0.45,294,0.0,0.0,0.0,0.0,0.3590255478788714
deletion,0.0,0.7,,overlap,0.3,1.0,42,26,False,0.24090893524003762,0.2409362384040527,0.0,0.6574074074074074,0.3413173652694611,False,True,0,0,1.0,18,24,0.42857142857142855,0.5,312,0.0,0.0,0.0,0.0,0.3743608255384379
deletion,0.0,0.7,,overlap,0.3,1.0,42,27,False,0.2431817014300282,0.24320217880303951,0.0,0.6517857142857143,0.3468208092485549,False,True,0,0,1.0,12,30,0.2857142857142857,0.45,324,0.0,0.0,0.0,0.0,0.3255586298955826
deletion,0.0,0.7,,overlap,0.3,1.0,42,28,False,0.23863627607252114,0.23865163410227963,0.0,0.6608695652173913,0.3389830508474576,False,True,0,0,1.0,8,36,0.18181818181818182,0.4,332,0.0,0.0,0.0,0.0,0.2916361477674138
deletion,0.0,0.7,,overlap,0.3,1.0,42,29,False,0.2289772070543909,0.22898872557670974,0.0,0.6446280991735537,0.34594594594594597,False,True,0,0,1.0,9,29,0.23684210526315788,0.5,341,0.0,0.0,0.0,0.0,0.31407762952071216
deletion,0.0,0.7,,overlap,0.3,1.0,42,30,False,0.23423290529079316,0.2342415441825323,0.0,0.64,0.3473684210526316,False,True,0,0,1.0,19,29,0.3958333333333333,0.4,360,0.0,0.0,0.0,0.0,0.3420164460346544
deletion,0.0,0.7,,overlap,0.3,1.0,42,31,False,0.22567467896809487,0.2256811581368992,0.0,0.6434108527131783,0.3435897435897436,False,True,0,0,1.0,11,26,0.2972972972972973,0.3,371,0.0,0.0,0.0,0.0,0.3220512267032935
deletion,0.0,0.7,,overlap,0.3,1.0,42,32,False,0.20675600922607118,0.20676086860267442,0.0,0.6518518518518519,0.3448275862068966,False,True,0,0,1.0,14,24,0.3684210526315789,0.55,385,0.0,0.0,0.0,0.0,0.3499112346606707
deletion,0.0,0.7,,overlap,0.3,1.0,42,33,False,0.22381700691955336,0.22382065145200583,0.0,0.6453900709219859,0.3476190476190476,False,True,0,0,1.0,15,25,0.375,0.7,400,0.0,0.0,0.0,0.0,0.348219502760717
deletion,0.0,0.7,,overlap,0.3,1.0,42,34,False,0.255362755189665,0.2553654885890044,0.0,0.6241610738255033,0.3623853211009174,False,True,0,0,1.0,17,23,0.425,0.65,417,0.0,0.0,0.0,0.0,0.41686973557487017
deletion,0.0,0.7,,overlap,0.3,1.0,42,35,False,0.27277206639224877,0.27277411644175326,0.0,0.6274509803921569,0.36160714285714285,False,True,0,0,1.0,12,27,0.3076923076923077,0.6,429,0.0,0.0,0.0,0.0,0.3226293572465056
deletion,0.0,0.7,,overlap,0.3,1.0,42,36,False,0.2795790497941866,0.27958058733131497,0.0,0.6163522012578616,0.36637931034482757,False,True,0,0,1.0,18,19,0.4864864864864865,0.65,447,0.0,0.0,0.0,0.0,0.3329111778599121
deletion,0.0,0.7,,overlap,0.3,1.0,42,37,False,0.2909342873456399,0.29093544049848624,0.0,0.6047904191616766,0.375,False,True,0,0,1.0,15,20,0.42857142857142855,0.45,462,0.0,0.0,0.0,0.0,0.29500269371346005
deletion,0.0,0.7,,overlap,0.3,1.0,42,38,False,0.27445071550923,0.2744515803738647,0.0,0.6162790697674418,0.36693548387096775,False,True,0,0,1.0,19,23,0.4523809523809524,0.45,481,0.0,0.0,0.0,0.0,0.2954750998562605
deletion,0.0,0.7,,overlap,0.3,1.0,42,39,False,0.26208803663192254,0.2620886852803985,0.0,0.6184971098265896,0.3611111111111111,False,True,0,0,1.0,15,29,0.3409090909090909,0.75,496,0.0,0.0,0.0,0.0,0.3418129625506773
deletion,0.0,0.7,,overlap,0.3,1.0,43,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,0.3,1.0,43,1,False,0.0,0.0,0.09090909090909091,0.09090909090909091,0.8518518518518519,False,True,0,0,0.0,0,50,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,0.3,1.0,43,2,False,0.022727272727272728,0.022727272727272728,0.29411764705882354,0.29411764705882354,0.7575757575757576,False,True,0,0,0.0,0,39,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
