simulation_id,epoch,timestamp,total_interactions,accepted_interactions,rejected_interactions,toxicity_rate,quality_gap,avg_p,total_welfare,avg_payoff,payoff_std,gini_coefficient,total_posts,total_votes,total_tasks_completed,n_agents,n_frozen,n_quarantined,avg_reputation,reputation_std,n_edges,avg_degree,avg_clustering,n_components,ecosystem_threat_level,active_threats,contagion_depth,ecosystem_collusion_risk,n_flagged_pairs,avg_coordination_score,avg_synergy_score,tasks_completed
dynamic_toxicity_combined,10,2026-03-28T09:39:09.561622,11,10,1,0.45137900249502205,0.027790891348531854,0.5460945528369296,5.023936276101166,0.22836073982278027,0.05310315798506932,0.13239700503265392,0,0,0,10,2,0,0.9924884697383852,0.6339454765921516,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,11,2026-03-28T09:39:09.587387,6,6,0,0.4453776227766899,0.0,0.5546223772233101,2.765119284769782,0.2513744804336166,0.07025658750614469,0.15009843974960546,0,0,0,10,2,0,0.9756374725854519,0.6254978909693102,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,12,2026-03-28T09:39:09.615567,10,10,0,0.43828416348544275,0.0,0.5617158365145573,4.911612461075114,0.2585059190039533,0.03276765797759423,0.07095425261024059,0,0,0,10,2,0,0.9885714354707364,0.6442722595430941,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,13,2026-03-28T09:39:09.646104,12,12,0,0.44367423674434636,0.0,0.5563257632556536,4.102697528987497,0.2413351487639704,0.04238219027540136,0.09991340457950733,0,0,0,10,2,0,1.0067337796039841,0.671634002737413,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,14,2026-03-28T09:39:09.677766,10,10,0,0.44188010094019936,0.0,0.5581198990598006,4.694298403744117,0.247068337039164,0.04075434451773231,0.09258304569499369,0,0,0,10,3,0,1.0145169896835855,0.6805690785798333,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,15,2026-03-28T09:39:09.706516,8,8,0,0.44727710083988503,0.0,0.552722899160115,3.3294628495817,0.23781877497012144,0.04612353913141341,0.10917553494706425,0,0,0,10,3,0,1.005969459527498,0.6890303253278484,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,16,2026-03-28T09:39:09.734529,6,6,0,0.4598884220496847,0.0,0.5401115779503153,2.61827619018643,0.21818968251553583,0.023828903674542053,0.056723288464077225,0,0,0,10,3,0,0.9797379333213122,0.678910706807408,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,17,2026-03-28T09:39:09.763837,7,7,0,0.45839758843951395,0.0,0.541602411560486,2.844496318626142,0.21880740912508784,0.04141340208722926,0.10553886324686332,0,0,0,10,3,0,0.9598727247475868,0.6648278011906864,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,18,2026-03-28T09:39:09.796290,11,11,0,0.4631960864298139,0.0,0.5368039135701861,4.427377755803013,0.2108275121810959,0.0346218870960247,0.09143020111552874,0,0,0,10,3,0,0.9523633934374122,0.6676489738902751,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,19,2026-03-28T09:39:09.832242,13,13,0,0.4476009263427845,0.0,0.5523990736572155,5.732404283599243,0.23885017848330178,0.04412728550154384,0.10529155836571569,0,0,0,10,3,0,0.9728640195199215,0.6969735810067202,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,20,2026-03-28T09:39:09.868412,9,9,0,0.4607627105050063,0.0,0.5392372894949937,3.9006610585468073,0.21670339214148931,0.032396947960414146,0.08368973078720919,0,0,0,10,3,0,0.9595343790894197,0.6934995515702904,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,21,2026-03-28T09:39:09.907375,11,11,0,0.45947512312167715,0.0,0.5405248768783228,4.254938730089723,0.22394414368893276,0.05428415706811879,0.1366613473934472,0,0,0,10,3,0,0.956135024701104,0.6953615591250393,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,22,2026-03-28T09:39:09.942979,6,6,0,0.43448443348602417,0.0,0.5655155665139758,2.8254736072710713,0.25686123702464286,0.043700118498903345,0.09325045031953749,0,0,0,10,4,0,0.9476376133744342,0.7054955217340679,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,23,2026-03-28T09:39:09.974456,5,5,0,0.4470019662590159,0.0,0.5529980337409841,2.138603822309458,0.23762264692327312,0.0596607210901483,0.13707599958221728,0,0,0,10,4,0,0.9267547495762043,0.691472076450138,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,24,2026-03-28T09:39:10.006176,5,5,0,0.4464382313287807,0.0,0.5535617686712193,1.6710471266636635,0.23872101809480908,0.030780841554892042,0.07045988875133727,0,0,0,10,5,0,0.907197896433004,0.6877760632178732,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,25,2026-03-28T09:39:10.034162,5,5,0,0.47128950340417064,0.0,0.5287104965958294,1.5792399870082297,0.1974049983760287,0.016906931982665387,0.04144377038570668,0,0,0,10,5,0,0.8761932499092684,0.668014296287048,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,26,2026-03-28T09:39:10.064525,6,6,0,0.46776544197604764,0.0,0.5322345580239524,1.8591845081825946,0.20657605646473273,0.05166487810420065,0.1308893850971591,0,0,0,10,5,0,0.8517243222281763,0.657205894602574,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,27,2026-03-28T09:39:10.093720,7,7,0,0.45382580149445195,0.0,0.546174198505548,2.816657255689555,0.2347214379741296,0.03515275295683106,0.07782661509220838,0,0,0,10,5,0,0.8414600450706511,0.6612350705331256,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,28,2026-03-28T09:39:10.123845,5,4,1,0.4583201981329952,0.03555772327184725,0.5345682572126353,2.0876603726148013,0.20876603726148013,0.038661859448467104,0.10111843429334808,0,0,0,10,5,0,0.8160589635639204,0.6441703268260588,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,29,2026-03-28T09:39:10.152342,4,4,0,0.47087300358066486,0.0,0.5291269964193351,1.210933206623222,0.20182220110387028,0.024230001766689647,0.06300637145137777,0,0,0,10,5,0,0.7869068139534583,0.6262610775071836,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
