able_rate,bond,default_rate,gift,involuntary_default_rate,mean_borrower_mana,mean_lender_loss,n,principal_sigma,rho,rho_star,strategic_default_rate,total_lender_loss,w_rep
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.5,0.0,0.0,451.95488824077256,1000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.6,0.0,0.0,202719.67158604146,1000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.6,0.0,0.0,451.95488824077256,1000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.7,0.0,0.0,202719.67158604146,1000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.7,0.0,0.0,451.95488824077256,1000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.8,0.0,0.0,202719.67158604146,1000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.8,0.0,0.0,451.95488824077256,1000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.9,0.0,0.0,202719.67158604146,1000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.9,0.0,0.0,451.95488824077256,1000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,1.0,0.0,0.0,202719.67158604146,1000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,1.0,0.0,0.0,451.95488824077256,1000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.0,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.0,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.1,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.1,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.2,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.2,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.3,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.3,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.4,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.4,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.5,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.5,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.6,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.6,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.7,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.7,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.8,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.8,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.9,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.9,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,1.0,0.0,0.0,202719.67158604146,2500.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,1.0,0.0,0.0,451.95488824077256,2500.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.0,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.0,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.1,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.1,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.2,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.2,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.3,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.3,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.4,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.4,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.5,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.5,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.6,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.6,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.7,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.7,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.8,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.8,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,0.9,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,0.9,0.0,0.0,451.95488824077256,5000.0
0.395,5150.0,0.605,0.0,0.605,6157.603355953552,1013.5983579302073,200,0.3,1.0,0.0,0.0,202719.67158604146,5000.0
0.99,5150.0,0.01,5010.0,0.01,10156.264772464549,2.259774441203863,200,0.3,1.0,0.0,0.0,451.95488824077256,5000.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.0,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.0,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.1,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.1,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.2,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.2,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.3,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.3,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.4,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.4,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.5,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.5,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.6,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.6,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.7,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.7,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.8,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.8,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.9,1.0,0.425,1048601.7803937863,0.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.9,1.0,0.975,1048601.7803937863,0.0
0.425,0.0,0.575,0.0,0.575,949.2578475510232,1015.4045356512029,200,0.6,1.0,1.0,0.0,203080.90713024058,0.0
0.975,0.0,0.025,5010.0,0.025,4976.22445645611,32.371144556289075,200,0.6,1.0,1.0,0.0,6474.228911257815,0.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.0,0.9029126213592233,0.425,1048601.7803937863,500.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.0,0.9029126213592233,0.975,1048601.7803937863,500.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.1,0.9029126213592233,0.425,1048601.7803937863,500.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.1,0.9029126213592233,0.975,1048601.7803937863,500.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.2,0.9029126213592233,0.425,1048601.7803937863,500.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.2,0.9029126213592233,0.975,1048601.7803937863,500.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.3,0.9029126213592233,0.425,1048601.7803937863,500.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.3,0.9029126213592233,0.975,1048601.7803937863,500.0
0.425,0.0,1.0,0.0,0.575,5176.862213868752,5243.008901968931,200,0.6,0.4,0.9029126213592233,0.425,1048601.7803937863,500.0
0.975,0.0,1.0,5010.0,0.025,10186.862213868753,5243.008901968931,200,0.6,0.4,0.9029126213592233,0.975,1048601.7803937863,500.0
0.425,0.0,0.995,0.0,0.575,5172.251237802886,5238.397925903065,200,0.6,0.5,0.9029126213592233,0.42,1047679.585180613,500.0
0.975,0.0,0.995,5010.0,0.025,10182.251237802886,5238.397925903065,200,0.6,0.5,0.9029126213592233,0.97,1047679.585180613,500.0
0.425,0.0,0.975,0.0,0.575,5149.266407461941,5215.413095562119,200,0.6,0.6,0.9029126213592233,0.4,1043082.619112424,500.0
0.975,0.0,0.975,5010.0,0.025,10159.266407461939,5215.413095562119,200,0.6,0.6,0.9029126213592233,0.95,1043082.619112424,500.0
0.425,0.0,0.955,0.0,0.575,5118.749878701746,5184.8965668019255,200,0.6,0.7,0.9029126213592233,0.38,1036979.313360385,500.0
0.975,0.0,0.935,5010.0,0.025,10099.196919021753,5155.343607121932,200,0.6,0.7,0.9029126213592233,0.91,1031068.7214243865,500.0
0.425,0.0,0.895,0.0,0.575,5002.698198186767,5068.844886286946,200,0.6,0.8,0.9029126213592233,0.32,1013768.9772573892,500.0
0.975,0.0,0.82,5010.0,0.025,9861.100263186781,4917.246951286962,200,0.6,0.8,0.9029126213592233,0.795,983449.3902573924,500.0
0.425,0.0,0.725,0.0,0.575,4405.669691488088,4471.816379588267,200,0.6,0.9,0.9029126213592233,0.15,894363.2759176535,500.0
0.975,0.0,0.415,5010.0,0.025,8347.492005150045,3403.6386932502246,200,0.6,0.9,0.9029126213592233,0.39,680727.7386500449,500.0
0.425,0.0,0.575,0.0,0.575,949.2578475510232,1015.4045356512029,200,0.6,1.0,0.9029126213592233,0.0,203080.90713024058,500.0
0.975,0.0,0.025,5010.0,0.025,4976.22445645611,32.371144556289075,200,0.6,1.0,0.9029126213592233,0.0,6474.228911257815,500.0
0.425,0.0,0.995,0.0,0.575,5172.251237802886,5238.397925903065,200,0.6,0.0,0.8058252427184466,0.42,1047679.585180613,1000.0
0.975,0.0,0.995,5010.0,0.025,10182.251237802886,5238.397925903065,200,0.6,0.0,0.8058252427184466,0.97,1047679.585180613,1000.0
0.425,0.0,0.985,0.0,0.575,5161.433579225027,5227.5802673252065,200,0.6,0.1,0.8058252427184466,0.41,1045516.0534650413,1000.0
0.975,0.0,0.985,5010.0,0.025,10171.433579225028,5227.5802673252065,200,0.6,0.1,0.8058252427184466,0.96,1045516.0534650413,1000.0
0.425,0.0,0.975,0.0,0.575,5149.266407461941,5215.413095562119,200,0.6,0.2,0.8058252427184466,0.4,1043082.619112424,1000.0
0.975,0.0,0.975,5010.0,0.025,10159.266407461939,5215.413095562119,200,0.6,0.2,0.8058252427184466,0.95,1043082.619112424,1000.0
0.425,0.0,0.97,0.0,0.575,5142.801936021021,5208.948624121201,200,0.6,0.3,0.8058252427184466,0.395,1041789.7248242402,1000.0
0.975,0.0,0.965,5010.0,0.025,10146.515895613755,5202.662583713935,200,0.6,0.3,0.8058252427184466,0.94,1040532.5167427871,1000.0
0.425,0.0,0.955,0.0,0.575,5118.749878701746,5184.8965668019255,200,0.6,0.4,0.8058252427184466,0.38,1036979.313360385,1000.0
0.975,0.0,0.935,5010.0,0.025,10099.196919021753,5155.343607121932,200,0.6,0.4,0.8058252427184466,0.91,1031068.7214243865,1000.0
0.425,0.0,0.915,0.0,0.575,5045.669301663702,5111.815989763881,200,0.6,0.5,0.8058252427184466,0.34,1022363.1979527762,1000.0
0.975,0.0,0.895,5010.0,0.025,10026.11634198371,5082.263030083888,200,0.6,0.5,0.8058252427184466,0.87,1016452.6060167777,1000.0
0.425,0.0,0.895,0.0,0.575,5002.698198186767,5068.844886286946,200,0.6,0.6,0.8058252427184466,0.32,1013768.9772573892,1000.0
0.975,0.0,0.82,5010.0,0.025,9861.100263186781,4917.246951286962,200,0.6,0.6,0.8058252427184466,0.795,983449.3902573924,1000.0
0.425,0.0,0.82,0.0,0.575,4787.236541396979,4853.383229497159,200,0.6,0.7,0.8058252427184466,0.245,970676.6458994318,1000.0
0.975,0.0,0.685,5010.0,0.025,9472.745752822342,4528.892440922522,200,0.6,0.7,0.8058252427184466,0.66,905778.4881845044,1000.0
0.425,0.0,0.725,0.0,0.575,4405.669691488088,4471.816379588267,200,0.6,0.8,0.8058252427184466,0.15,894363.2759176535,1000.0
0.975,0.0,0.415,5010.0,0.025,8347.492005150045,3403.6386932502246,200,0.6,0.8,0.8058252427184466,0.39,680727.7386500449,1000.0
0.425,0.0,0.6,0.0,0.575,3576.3836706350103,3642.5303587351896,200,0.6,0.9,0.8058252427184466,0.025,728506.0717470379,1000.0
0.975,0.0,0.1,5010.0,0.025,6270.44104787045,1326.5877359706296,200,0.6,0.9,0.8058252427184466,0.075,265317.54719412595,1000.0
0.425,0.0,0.575,0.0,0.575,949.2578475510232,1015.4045356512029,200,0.6,1.0,0.8058252427184466,0.0,203080.90713024058,1000.0
0.975,0.0,0.025,5010.0,0.025,4976.22445645611,32.371144556289075,200,0.6,1.0,0.8058252427184466,0.0,6474.228911257815,1000.0
0.425,0.0,0.895,0.0,0.575,5002.698198186767,5068.844886286946,200,0.6,0.0,0.5145631067961165,0.32,1013768.9772573892,2500.0
0.975,0.0,0.82,5010.0,0.025,9861.100263186781,4917.246951286962,200,0.6,0.0,0.5145631067961165,0.795,983449.3902573924,2500.0
0.425,0.0,0.86,0.0,0.575,4909.987684377383,4976.134372477563,200,0.6,0.1,0.5145631067961165,0.285,995226.8744955127,2500.0
0.975,0.0,0.77,5010.0,0.025,9729.270699530349,4785.417387630528,200,0.6,0.1,0.5145631067961165,0.745,957083.4775261055,2500.0
0.425,0.0,0.84,0.0,0.575,4851.528464564158,4917.675152664338,200,0.6,0.2,0.5145631067961165,0.265,983535.0305328676,2500.0
0.975,0.0,0.715,5010.0,0.025,9569.003341018135,4625.150029118315,200,0.6,0.2,0.5145631067961165,0.69,925030.0058236629,2500.0
0.425,0.0,0.8,0.0,0.575,4717.499792804479,4783.646480904657,200,0.6,0.3,0.5145631067961165,0.225,956729.2961809315,2500.0
0.975,0.0,0.65,5010.0,0.025,9350.60387029588,4406.750558396058,200,0.6,0.3,0.5145631067961165,0.625,881350.1116792117,2500.0
0.425,0.0,0.755,0.0,0.575,4544.560792971188,4610.707481071368,200,0.6,0.4,0.5145631067961165,0.18,922141.4962142736,2500.0
0.975,0.0,0.54,5010.0,0.025,8926.30715119938,3982.4538392995587,200,0.6,0.4,0.5145631067961165,0.515,796490.7678599118,2500.0
0.425,0.0,0.725,0.0,0.575,4405.669691488088,4471.816379588267,200,0.6,0.5,0.5145631067961165,0.15,894363.2759176535,2500.0
0.975,0.0,0.415,5010.0,0.025,8347.492005150045,3403.6386932502246,200,0.6,0.5,0.5145631067961165,0.39,680727.7386500449,2500.0
0.425,0.0,0.66,0.0,0.575,4042.2576571081004,4108.40434520828,200,0.6,0.6,0.5145631067961165,0.085,821680.8690416559,2500.0
0.975,0.0,0.255,5010.0,0.025,7466.336767000773,2522.4834551009517,200,0.6,0.6,0.5145631067961165,0.23,504496.6910201903,2500.0
0.425,0.0,0.62,0.0,0.575,3754.689116048747,3820.835804148927,200,0.6,0.7,0.5145631067961165,0.045,764167.1608297854,2500.0
0.975,0.0,0.145,5010.0,0.025,6678.614840063338,1734.7615281635167,200,0.6,0.7,0.5145631067961165,0.12,346952.30563270336,2500.0
0.425,0.0,0.6,0.0,0.575,3576.3836706350103,3642.5303587351896,200,0.6,0.8,0.5145631067961165,0.025,728506.0717470379,2500.0
0.975,0.0,0.065,5010.0,0.025,5879.56207077679,935.7087588769696,200,0.6,0.8,0.5145631067961165,0.04,187141.7517753939,2500.0
0.425,0.0,0.575,0.0,0.575,3150.0989914922307,3216.24567959241,200,0.6,0.9,0.5145631067961165,0.0,643249.135918482,2500.0
0.975,0.0,0.025,5010.0,0.025,5224.433036056524,280.57972415670315,200,0.6,0.9,0.5145631067961165,0.0,56115.94483134063,2500.0
0.425,0.0,0.575,0.0,0.575,949.2578475510232,1015.4045356512029,200,0.6,1.0,0.5145631067961165,0.0,203080.90713024058,2500.0
0.975,0.0,0.025,5010.0,0.025,4976.22445645611,32.371144556289075,200,0.6,1.0,0.5145631067961165,0.0,6474.228911257815,2500.0
0.425,0.0,0.725,0.0,0.575,4405.669691488088,4471.816379588267,200,0.6,0.0,0.029126213592232997,0.15,894363.2759176535,5000.0
0.975,0.0,0.415,5010.0,0.025,8347.492005150045,3403.6386932502246,200,0.6,0.0,0.029126213592232997,0.39,680727.7386500449,5000.0
0.425,0.0,0.695,0.0,0.575,4247.018194918719,4313.164883018899,200,0.6,0.1,0.029126213592232997,0.12,862632.9766037797,5000.0
0.975,0.0,0.33,5010.0,0.025,7902.926415242849,2959.0731033430284,200,0.6,0.1,0.029126213592232997,0.305,591814.6206686057,5000.0
0.425,0.0,0.66,0.0,0.575,4042.2576571081004,4108.40434520828,200,0.6,0.2,0.029126213592232997,0.085,821680.8690416559,5000.0
0.975,0.0,0.255,5010.0,0.025,7466.336767000773,2522.4834551009517,200,0.6,0.2,0.029126213592232997,0.23,504496.6910201903,5000.0
0.425,0.0,0.64,0.0,0.575,3909.574576791394,3975.721264891574,200,0.6,0.3,0.029126213592232997,0.065,795144.2529783148,5000.0
0.975,0.0,0.195,5010.0,0.025,7058.934361596662,2115.08104969684,200,0.6,0.3,0.029126213592232997,0.17,423016.20993936807,5000.0
0.425,0.0,0.62,0.0,0.575,3754.689116048747,3820.835804148927,200,0.6,0.4,0.029126213592232997,0.045,764167.1608297854,5000.0
0.975,0.0,0.145,5010.0,0.025,6678.614840063338,1734.7615281635167,200,0.6,0.4,0.029126213592232997,0.12,346952.30563270336,5000.0
0.425,0.0,0.6,0.0,0.575,3576.3836706350103,3642.5303587351896,200,0.6,0.5,0.029126213592232997,0.025,728506.0717470379,5000.0
0.975,0.0,0.1,5010.0,0.025,6270.44104787045,1326.5877359706296,200,0.6,0.5,0.029126213592232997,0.075,265317.54719412595,5000.0
0.425,0.0,0.6,0.0,0.575,3576.3836706350103,3642.5303587351896,200,0.6,0.6,0.029126213592232997,0.025,728506.0717470379,5000.0
0.975,0.0,0.065,5010.0,0.025,5879.56207077679,935.7087588769696,200,0.6,0.6,0.029126213592232997,0.04,187141.7517753939,5000.0
0.425,0.0,0.585,0.0,0.575,3370.420805887222,3436.567493987402,200,0.6,0.7,0.029126213592232997,0.01,687313.4987974804,5000.0
0.975,0.0,0.04,5010.0,0.025,5531.6781823266565,587.8248704268365,200,0.6,0.7,0.029126213592232997,0.015,117564.9740853673,5000.0
0.425,0.0,0.575,0.0,0.575,3150.0989914922307,3216.24567959241,200,0.6,0.8,0.029126213592232997,0.0,643249.135918482,5000.0
0.975,0.0,0.025,5010.0,0.025,5224.433036056524,280.57972415670315,200,0.6,0.8,0.029126213592232997,0.0,56115.94483134063,5000.0
0.425,0.0,0.575,0.0,0.575,3150.0989914922307,3216.24567959241,200,0.6,0.9,0.029126213592232997,0.0,643249.135918482,5000.0
0.975,0.0,0.025,5010.0,0.025,5224.433036056524,280.57972415670315,200,0.6,0.9,0.029126213592232997,0.0,56115.94483134063,5000.0
0.425,0.0,0.575,0.0,0.575,949.2578475510232,1015.4045356512029,200,0.6,1.0,0.029126213592232997,0.0,203080.90713024058,5000.0
0.975,0.0,0.025,5010.0,0.025,4976.22445645611,32.371144556289075,200,0.6,1.0,0.029126213592232997,0.0,6474.228911257815,5000.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.0,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.0,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.1,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.1,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.2,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.2,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.3,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.3,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.4,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.4,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.5,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.5,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.6,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.6,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.7,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.7,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.8,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.8,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,1.0,0.0,0.575,5210.412787475832,2731.4095231639094,200,0.6,0.9,1.0,0.425,546281.9046327819,0.0
0.975,2500.0,1.0,5010.0,0.025,10186.862213868753,2697.858949556829,200,0.6,0.9,1.0,0.975,539571.7899113658,0.0
0.425,2500.0,0.575,0.0,0.575,3494.407799963126,1015.4045356512029,200,0.6,1.0,1.0,0.0,203080.90713024058,0.0
0.975,2500.0,0.025,5010.0,0.025,7521.374408868213,32.371144556289075,200,0.6,1.0,1.0,0.0,6474.228911257815,0.0
0.425,2500.0,0.995,0.0,0.575,5208.040149306017,2729.0368849940946,200,0.6,0.0,0.8113207547169812,0.42,545807.376998819,500.0
0.975,2500.0,0.995,5010.0,0.025,10184.489575698937,2695.4863113870147,200,0.6,0.0,0.8113207547169812,0.97,539097.2622774029,500.0
0.425,2500.0,0.99,0.0,0.575,5205.27267392323,2726.2694096113078,200,0.6,0.1,0.8113207547169812,0.415,545253.8819222616,500.0
0.975,2500.0,0.99,5010.0,0.025,10181.72210031615,2692.7188360042264,200,0.6,0.1,0.8113207547169812,0.965,538543.7672008453,500.0
0.425,2500.0,0.98,0.0,0.575,5199.422309185677,2720.4190448737536,200,0.6,0.2,0.8113207547169812,0.405,544083.8089747507,500.0
0.975,2500.0,0.98,5010.0,0.025,10175.871735578596,2686.8684712666727,200,0.6,0.2,0.8113207547169812,0.955,537373.6942533345,500.0
0.425,2500.0,0.97,0.0,0.575,5192.886625088166,2713.883360776242,200,0.6,0.3,0.8113207547169812,0.395,542776.6721552485,500.0
0.975,2500.0,0.965,5010.0,0.025,10166.101486999676,2677.098222687753,200,0.6,0.3,0.8113207547169812,0.94,535419.6445375506,500.0
0.425,2500.0,0.965,0.0,0.575,5189.02933655943,2710.026072247507,200,0.6,0.4,0.8113207547169812,0.39,542005.2144495014,500.0
0.975,2500.0,0.95,5010.0,0.025,10154.503761114553,2665.5004968026306,200,0.6,0.4,0.8113207547169812,0.925,533100.0993605261,500.0
